Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11993,3530,310,34,36,321,0,307,0,3792,1164,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6149,691,0,31,50,45,30,44,27,10,31,5,50,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12993,3530,310,34,36,321,0,287,0,3792,1088,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6149,691,0,31,50,45,30,44,27,10,31,5,50,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13993,3530,310,34,36,321,0,305,0,3792,1156,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6149,691,0,31,50,45,30,44,27,10,31,5,50,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
14995,3530,310,34,36,321,0,316,0,3792,1198,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,6149,691,0,31,50,45,30,44,27,10,31,5,50,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
15993,3530,310,34,36,290,0,188,0,3792,712,4,3,1766,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6057,685,0,69,60,57,42,41,36,69,0,0,5,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
16993,3530,310,34,36,290,0,27,0,3792,102,5,3,1766,490,2000,0,0,57,72,33,0,0,72,0,0,1440,1584,4359,679,0,54,45,35,40,31,47,4,54,5,5,0,0,10103,400,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17993,3530,310,34,36,290,0,150,0,3783,567,5,3,1766,490,2000,0,0,9,72,61,0,17,67,0,0,1440,1584,4884,685,0,22,63,72,40,47,22,22,21,17,41,0,0,10103,400,0,243,60,303,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
19001,3530,310,34,36,150,0,127,0,3782,480,5,3,1766,490,1555,0,0,71,72,48,0,100,1,0,1,1440,1584,5017,688,0,85,60,55,30,57,85,4,9,5,7,0,0,10103,400,0,243,60,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20012,3161,707,34,36,127,0,183,0,3782,692,5,3,1766,490,1353,0,0,37,72,54,0,73,34,0,1,1440,1584,7872,1061,0,34,90,61,45,35,19,11,34,5,67,0,0,11497,812,0,623,68,691,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20993,3161,707,34,36,127,0,178,0,3782,673,5,3,1766,490,2000,0,0,65,72,54,0,56,25,0,1,1440,1584,7671,1084,0,36,64,62,39,69,31,27,36,9,64,0,0,11497,812,0,623,68,691,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
21993,3161,707,34,36,127,0,177,0,3782,669,5,3,1766,490,1555,0,0,66,72,52,0,72,0,0,1,1440,1584,7356,1094,0,31,47,63,68,59,31,19,28,17,62,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
22994,3161,707,34,36,127,0,186,0,3782,703,5,3,1478,490,1555,0,0,71,72,53,0,66,9,0,1,1440,1584,7362,1098,0,35,47,68,71,80,23,10,35,13,62,0,0,11497,812,0,623,68,691,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
23994,3161,707,34,36,127,0,84,0,3767,316,4,3,1766,490,2000,0,0,71,72,41,0,26,0,0,1,1440,1584,7916,1090,0,39,69,44,47,52,19,15,39,9,64,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24994,3161,707,34,36,9999,0,115,0,3767,433,5,3,1766,490,1353,0,0,69,72,37,0,5,2,0,1,1440,1584,4911,677,0,70,94,63,29,18,47,61,70,9,41,0,0,11497,812,0,623,68,691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
25994,3161,707,34,36,9999,0,136,0,3767,512,5,3,1766,490,1353,0,0,72,72,34,0,0,2,0,1,1440,1584,5090,679,0,26,72,75,50,78,22,5,26,13,42,0,0,11497,812,0,623,68,691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
