Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
50001,2785,1179,58,36,9999,0,1446,0,3763,5441,4,4,1478,525,1804,0,0,37,72,55,0,0,35,0,0,1440,1584,17084,1112,118,14,38,43,33,38,14,14,10,9,72,0,0,11274,1294,0,1110,52,1163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51001,2785,1179,58,36,9999,0,1461,0,3763,5497,4,4,1478,525,1804,0,0,37,72,55,0,0,36,0,0,1440,1584,17286,1110,121,10,31,47,43,45,5,9,10,5,74,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52002,2785,1179,58,36,9999,0,1463,0,3763,5505,4,4,1478,525,1353,0,0,37,72,55,0,0,37,0,0,1440,1584,17623,1091,120,10,43,45,21,33,5,10,5,9,75,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53001,2785,1179,58,36,9999,0,1500,0,3763,5858,4,4,1478,525,1804,0,0,37,72,55,0,0,36,0,0,1440,1584,17223,1116,120,14,47,31,33,33,10,5,14,0,73,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54001,2785,1179,58,36,9999,0,1500,0,3763,5655,4,4,1478,525,1804,0,0,42,72,54,0,0,35,0,0,1440,1584,16727,1053,122,26,42,40,36,26,26,10,19,5,89,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55001,2785,1179,58,36,9999,0,1498,0,3763,5636,4,4,1478,525,1804,0,0,40,72,55,0,0,30,0,0,1440,1584,17326,1079,119,15,47,31,45,41,15,5,10,9,73,0,0,11274,1294,0,1110,52,1163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56001,2785,1179,58,36,9999,0,1500,0,3763,5855,4,4,1478,525,1804,0,0,37,72,55,0,0,37,0,0,1440,1584,18152,1111,121,22,42,38,40,30,14,22,14,5,77,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57002,2785,1179,58,36,9999,0,1500,0,3763,5840,4,4,1478,525,1804,0,0,36,72,56,0,0,36,0,0,1440,1584,19086,1118,121,14,39,31,31,35,14,14,5,9,81,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58002,2785,1179,58,36,9999,0,1500,0,3763,5749,4,4,1478,525,1804,0,0,41,72,54,0,0,36,0,0,1440,1584,16418,1086,123,30,44,45,37,21,30,5,22,9,89,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59002,2785,1179,58,36,9999,0,1500,0,3763,5945,4,4,1478,525,1804,0,0,48,72,52,0,0,25,0,0,1440,1584,16108,1084,120,23,58,40,30,30,23,19,10,5,88,0,0,11274,1294,0,1110,52,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60009,2788,1181,58,36,9999,0,1500,0,3754,6197,4,4,1478,525,1353,0,0,48,72,52,0,0,25,0,0,1440,1584,16576,1089,118,29,44,51,30,33,29,14,22,9,90,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61002,2788,1181,58,36,9999,0,1500,0,3754,5863,4,4,1478,525,1555,0,0,48,72,53,0,0,25,0,0,1440,1584,16567,1087,121,27,52,52,45,40,19,23,27,5,92,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62002,2788,1181,58,36,9999,0,1500,0,3754,5942,4,4,1478,525,1555,0,0,40,72,54,0,0,29,0,0,1440,1584,17658,1118,123,22,52,50,35,39,14,22,19,5,76,0,0,11274,1296,0,1112,52,1165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63004,2788,1181,58,36,9999,0,1500,0,3754,5773,4,4,1478,525,1804,0,0,37,72,55,0,0,37,0,0,1440,1584,17085,1094,119,19,52,40,39,28,10,10,19,5,74,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64002,2788,1181,58,36,9999,0,1466,0,3754,5503,4,4,1478,525,1804,0,0,44,72,53,0,0,30,0,0,1440,1584,17718,1088,118,18,47,38,36,31,14,9,18,13,72,0,0,11274,1296,0,1112,52,1165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65002,2788,1181,58,36,9999,0,1500,0,3754,5803,4,4,1478,525,1804,0,0,37,72,55,0,0,37,0,0,1440,1584,16676,1107,121,19,44,34,36,34,10,19,14,0,80,0,0,11274,1296,0,1112,52,1165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66003,2788,1181,58,36,9999,0,1479,0,3754,5552,4,4,1478,525,1804,0,0,40,72,54,0,0,34,0,0,1440,1584,18158,1099,121,19,42,25,31,33,10,19,14,13,74,0,0,11274,1296,0,1112,52,1165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67003,2788,1181,58,36,9999,0,1484,0,3754,5570,4,4,1478,525,1804,0,0,37,72,54,0,0,37,0,0,1440,1584,18044,1084,121,18,50,26,34,21,18,14,10,9,75,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68003,2788,1181,58,36,9999,0,1476,0,3754,5540,4,4,1478,525,1804,0,0,37,72,55,0,0,36,0,0,1440,1584,17611,1114,123,14,47,33,28,25,14,9,5,0,74,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69002,2788,1181,58,36,9999,0,1497,0,3754,5619,4,4,1478,525,1804,0,0,36,72,55,0,0,37,0,0,1440,1584,17849,1103,121,19,38,42,21,39,19,10,19,9,73,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70002,2788,1181,58,36,9999,0,1444,0,3763,5433,4,4,1478,525,1804,0,0,37,72,56,0,0,36,0,0,1440,1584,17960,1099,121,19,12,33,30,35,19,5,10,9,77,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71002,2788,1181,58,36,9999,0,1500,0,3763,6837,4,4,2419,525,2000,0,0,37,72,56,0,0,37,0,0,1440,1584,18080,1064,120,14,36,43,30,35,14,5,5,9,76,0,0,11274,1296,0,1112,52,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72003,2788,1181,58,36,9999,0,1500,0,3763,6224,4,4,2419,525,2000,0,0,36,72,56,0,0,36,0,0,1440,1584,15330,1034,117,19,61,33,55,72,10,5,19,10,91,0,0,11274,1296,0,1112,52,1165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72546,2788,1181,58,36,9999,0,1500,0,3763,6224,4,4,2419,525,2000,0,0,45,72,54,0,0,28,0,0,1440,1584,14682,3071,121,10,60,44,59,54,10,0,10,5,87,0,0,11274,1296,0,1112,52,1165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
