"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:41:25.444"	"37.536073764212446235"	"32.916545909966814065"	"1103036416"	"1224085504"	"1403"	"2795380736"	"17288441856"
"08/10/2022 11:41:26.444"	"37.539069200292942696"	"32.801452470807831219"	"1103699968"	"1224749056"	"1403"	"2795933696"	"17288441856"
"08/10/2022 11:41:27.442"	"37.538567985766235324"	"34.466124987855387474"	"1104330752"	"1225379840"	"1403"	"2796482560"	"17288441856"
"08/10/2022 11:41:28.443"	"37.53831736686134235"	"37.468930762611641683"	"1104928768"	"1225981952"	"1405"	"2797031424"	"17288441856"
"08/10/2022 11:41:29.439"	"37.541658905693715553"	"39.205238432083525879"	"1105510400"	"1226563584"	"1405"	"2797563904"	"17288441856"
"08/10/2022 11:41:30.454"	"37.541658905693715553"	"38.493087158893352751"	"1106108416"	"1227161600"	"1405"	"2798116864"	"17288441856"
"08/10/2022 11:41:31.450"	"37.541539556705750158"	"34.500976866931914344"	"1106993152"	"1228046336"	"1405"	"2799185920"	"17305284608"
"08/10/2022 11:41:32.448"	"37.541539556705750158"	"25.041488738542017956"	"1107673088"	"1228726272"	"1405"	"2799734784"	"17305284608"
"08/10/2022 11:41:33.444"	"37.541539556705750158"	"31.380363443854808025"	"1108283392"	"1229336576"	"1405"	"2800287744"	"17305284608"
"08/10/2022 11:41:34.443"	"37.541539556705750158"	"28.171265669609198312"	"1108918272"	"1229971456"	"1405"	"2800836608"	"17305284608"
"08/10/2022 11:41:35.437"	"37.544523095140355906"	"23.570129116538762304"	"1109254144"	"1230307328"	"1407"	"2801111040"	"17305284608"
"08/10/2022 11:41:36.455"	"37.551325521793060602"	"42.964121766704330696"	"1109856256"	"1230909440"	"1407"	"2801659904"	"17305284608"
"08/10/2022 11:41:37.454"	"37.550991363253210409"	"46.928432713487580941"	"1110470656"	"1231523840"	"1407"	"2802212864"	"17305284608"
"08/10/2022 11:41:38.451"	"37.550824283983288865"	"39.166962204896684341"	"1111007232"	"1232060416"	"1407"	"2802761728"	"17305284608"
"08/10/2022 11:41:39.450"	"37.550776553701325611"	"43.822543839071201432"	"1111539712"	"1232592896"	"1407"	"2803310592"	"17305284608"
"08/10/2022 11:41:40.447"	"37.550693014066361286"	"28.19940130039095294"	"1111822336"	"1232875520"	"1407"	"2803585024"	"17305284608"
