Frame, Time (ms)
  365,  4065.425
  366,  4076.460
  367,  4087.393
  368,  4098.846
  369,  4109.340
  370,  4121.893
  371,  4132.119
  372,  4142.892
  373,  4154.128
  374,  4165.847
  375,  4177.255
  376,  4187.530
  377,  4198.549
  378,  4210.054
  379,  4220.453
  380,  4232.229
  381,  4243.123
  382,  4254.230
  383,  4265.666
  384,  4277.241
  385,  4288.325
  386,  4299.236
  387,  4309.707
  388,  4320.481
  389,  4331.437
  390,  4342.358
  391,  4353.684
  392,  4365.734
  393,  4376.490
  394,  4387.557
  395,  4398.380
  396,  4409.546
  397,  4420.415
  398,  4432.090
  399,  4443.059
  400,  4454.553
  401,  4465.544
  402,  4476.075
  403,  4487.433
  404,  4498.965
  405,  4509.985
  406,  4520.968
  407,  4531.737
  408,  4543.204
  409,  4554.724
  410,  4565.695
  411,  4576.395
  412,  4587.194
  413,  4597.847
  414,  4610.043
  415,  4621.048
  416,  4631.974
  417,  4642.807
  418,  4654.350
  419,  4665.369
  420,  4676.810
  421,  4687.198
  422,  4698.411
  423,  4709.096
  424,  4721.180
  425,  4731.547
  426,  4742.351
  427,  4753.653
  428,  4765.529
  429,  4776.545
  430,  4787.552
  431,  4798.367
  432,  4809.520
  433,  4820.493
  434,  4832.048
  435,  4842.990
  436,  4854.523
  437,  4865.404
  438,  4875.983
  439,  4886.795
  440,  4898.937
  441,  4909.967
  442,  4920.688
  443,  4931.582
  444,  4942.675
  445,  4953.892
  446,  4965.940
  447,  4976.715
  448,  4987.732
  449,  4998.351
  450,  5009.830
  451,  5020.198
  452,  5031.813
  453,  5042.986
  454,  5054.295
  455,  5065.278
  456,  5076.217
  457,  5087.152
  458,  5098.159
  459,  5110.035
  460,  5121.368
  461,  5132.283
  462,  5143.211
  463,  5154.205
  464,  5164.590
  465,  5175.773
  466,  5187.506
  467,  5198.469
  468,  5209.597
  469,  5220.438
  470,  5231.666
  471,  5242.216
  472,  5254.368
  473,  5265.706
  474,  5276.194
  475,  5287.206
  476,  5298.084
  477,  5309.116
  478,  5321.022
  479,  5331.950
  480,  5342.824
  481,  5354.436
  482,  5364.924
  483,  5375.925
  484,  5387.994
  485,  5399.074
  486,  5409.542
  487,  5420.566
  488,  5431.579
  489,  5442.443
  490,  5454.999
  491,  5465.881
  492,  5476.961
  493,  5487.928
  494,  5498.491
  495,  5509.350
  496,  5520.420
  497,  5532.538
  498,  5543.234
  499,  5554.051
  500,  5565.385
  501,  5576.168
  502,  5587.380
  503,  5598.923
  504,  5609.803
  505,  5621.265
  506,  5631.595
  507,  5643.344
  508,  5653.633
  509,  5665.227
  510,  5676.802
  511,  5687.629
  512,  5698.625
  513,  5709.676
  514,  5720.483
  515,  5731.846
  516,  5743.724
  517,  5754.072
  518,  5765.065
  519,  5776.651
  520,  5787.493
  521,  5798.033
  522,  5809.810
  523,  5821.687
  524,  5831.799
  525,  5843.157
  526,  5854.057
  527,  5865.231
  528,  5877.087
  529,  5887.599
  530,  5898.445
  531,  5910.099
  532,  5920.420
  533,  5931.992
  534,  5942.257
  535,  5954.344
  536,  5965.451
  537,  5976.517
  538,  5987.416
  539,  5998.235
  540,  6009.332
  541,  6021.460
  542,  6032.394
  543,  6043.308
  544,  6054.238
  545,  6064.718
  546,  6076.320
  547,  6087.663
  548,  6098.696
  549,  6109.718
  550,  6121.253
  551,  6131.529
  552,  6142.697
  553,  6154.741
  554,  6165.696
  555,  6176.548
  556,  6187.817
  557,  6198.128
  558,  6209.549
  559,  6220.059
  560,  6231.946
  561,  6242.848
  562,  6253.769
  563,  6265.727
  564,  6276.939
  565,  6288.031
  566,  6298.686
  567,  6309.838
  568,  6320.890
  569,  6332.018
  570,  6342.844
  571,  6354.115
  572,  6365.075
  573,  6376.183
  574,  6387.234
  575,  6399.278
  576,  6410.205
  577,  6420.708
  578,  6431.679
  579,  6442.704
  580,  6453.641
  581,  6465.736
  582,  6476.597
  583,  6487.701
  584,  6498.647
  585,  6509.515
  586,  6520.776
  587,  6531.186
  588,  6543.407
  589,  6554.673
  590,  6565.569
  591,  6576.662
  592,  6587.572
  593,  6598.344
  594,  6610.085
  595,  6620.872
  596,  6631.763
  597,  6643.249
  598,  6654.778
  599,  6665.272
  600,  6676.734
  601,  6687.174
  602,  6697.974
  603,  6710.211
  604,  6721.118
  605,  6732.868
  606,  6742.828
  607,  6754.858
  608,  6765.402
  609,  6776.813
  610,  6787.250
  611,  6798.390
  612,  6809.025
  613,  6821.340
  614,  6832.951
  615,  6842.457
  616,  6854.985
  617,  6865.424
  618,  6876.448
  619,  6887.141
  620,  6898.458
  621,  6909.540
  622,  6920.237
  623,  6932.193
  624,  6943.558
  625,  6954.007
  626,  6964.989
  627,  6976.377
  628,  6987.166
  629,  6999.070
  630,  7009.912
  631,  7020.993
  632,  7031.702
  633,  7042.968
  634,  7053.693
  635,  7064.730
  636,  7076.938
  637,  7087.432
  638,  7098.592
  639,  7110.001
  640,  7120.996
  641,  7131.276
  642,  7142.173
  643,  7154.854
  644,  7165.457
  645,  7176.787
  646,  7187.353
  647,  7198.905
  648,  7221.039
  649,  7231.893
  650,  7243.319
  651,  7254.022
  652,  7265.164
  653,  7275.762
  654,  7287.681
  655,  7299.308
  656,  7309.644
  657,  7320.569
  658,  7331.441
  659,  7342.357
  660,  7354.737
  661,  7365.541
  662,  7376.563
  663,  7387.678
  664,  7398.690
  665,  7409.419
  666,  7421.632
  667,  7432.273
  668,  7442.968
  669,  7454.564
  670,  7464.923
  671,  7475.966
  672,  7487.870
  673,  7498.863
  674,  7510.183
  675,  7521.004
  676,  7531.675
  677,  7542.473
  678,  7553.969
  679,  7565.970
  680,  7577.003
  681,  7587.909
  682,  7598.313
  683,  7609.979
  684,  7620.329
  685,  7632.277
  686,  7643.225
  687,  7654.253
  688,  7665.156
  689,  7676.108
  690,  8176.214
  691,  8238.580
  692,  8243.017
  693,  8301.771
  694,  8310.313
  695,  8320.916
  696,  8331.922
  697,  8342.565
  698,  8353.666
  699,  8387.517
  700,  8398.442
  701,  8409.346
  702,  8420.148
  703,  8432.120
  704,  8443.720
  705,  8454.114
  706,  8464.983
  707,  8475.920
  708,  8487.042
  709,  8498.863
  710,  8509.816
  711,  8520.767
  712,  8531.750
  713,  8542.681
  714,  8553.533
  715,  8564.520
  716,  8576.529
  717,  8587.415
  718,  8598.381
  719,  8609.379
  720,  8620.250
  721,  8631.237
  722,  8643.277
  723,  8654.228
  724,  8665.026
  725,  8676.003
  726,  8687.187
  727,  8698.141
  728,  8709.059
  729,  8720.913
  730,  8731.741
  731,  8742.848
  732,  8753.677
  733,  8764.591
  734,  8775.668
  735,  8787.481
  736,  8798.539
  737,  8809.490
  738,  8820.503
  739,  8831.337
  740,  8842.277
  741,  8854.317
  742,  8865.396
  743,  8876.091
  744,  8887.050
  745,  8898.000
  746,  8909.079
  747,  8920.968
  748,  8931.882
  749,  8943.016
  750,  8953.721
  751,  8964.705
  752,  8975.685
  753,  8986.705
  754,  8998.589
  755,  9009.696
  756,  9020.443
  757,  9031.647
  758,  9042.461
  759,  9053.418
  760,  9065.493
  761,  9076.471
  762,  9087.346
  763,  9098.340
  764,  9109.252
  765,  9120.216
  766,  9132.207
  767,  9143.140
  768,  9154.205
  769,  9165.094
  770,  9176.057
  771,  9186.950
  772,  9199.084
  773,  9209.841
  774,  9220.775
  775,  9231.737
  776,  9242.689
  777,  9253.718
  778,  9265.556
  779,  9276.610
  780,  9287.434
  781,  9298.636
  782,  9309.356
  783,  9320.428
  784,  9331.605
  785,  9339.263
  786,  9351.188
  787,  9362.222
  788,  9373.291
  789,  9384.011
  790,  9394.973
  791,  9405.956
  792,  9416.991
  793,  9428.851
  794,  9440.019
  795,  9450.963
  796,  9461.711
  797,  9472.753
  798,  9483.719
  799,  9495.781
  800,  9506.087
  801,  9516.992
  802,  9529.013
  803,  9540.048
  804,  9550.798
  805,  9561.685
  806,  9572.965
  807,  9583.782
  808,  9595.855
  809,  9606.709
  810,  9618.015
  811,  9628.393
  812,  9639.363
  813,  9650.798
  814,  9662.465
  815,  9673.813
  816,  9684.230
  817,  9695.177
  818,  9706.839
  819,  9718.052
  820,  9729.014
  821,  9740.178
  822,  9750.332
  823,  9761.447
  824,  9772.373
  825,  9784.523
  826,  9795.434
  827,  9805.726
  828,  9818.225
  829,  9829.255
  830,  9839.546
  831,  9850.631
  832,  9861.546
  833,  9872.603
  834,  9885.258
  835,  9895.397
  836,  9905.991
  837,  9916.803
  838,  9929.188
  839,  9940.350
  840,  9950.818
  841,  9961.627
  842,  9972.773
  843,  9983.606
  844,  9995.772
  845, 10006.617
  846, 10017.470
  847, 10028.522
  848, 10039.367
  849, 10050.870
  850, 10061.180
  851, 10073.734
  852, 10084.749
  853, 10095.732
  854, 10106.217
  855, 10117.375
  856, 10128.187
  857, 10140.187
  858, 10151.015
  859, 10162.094
  860, 10173.093
  861, 10184.151
  862, 10194.994
  863, 10206.297
  864, 10217.384
  865, 10228.107
  866, 10239.387
  867, 10251.037
  868, 10262.096
  869, 10273.133
  870, 10283.868
  871, 10294.756
  872, 10306.571
  873, 10317.448
  874, 10328.288
  875, 10343.617
  876, 10354.690
  877, 10365.942
  878, 10376.094
  879, 10387.521
  880, 10398.031
  881, 10409.965
  882, 10420.440
  883, 10431.663
  884, 10442.962
  885, 10453.822
  886, 10465.933
  887, 10476.650
  888, 10487.394
  889, 10498.235
  890, 10509.820
  891, 10520.918
  892, 10531.857
  893, 10542.692
  894, 10553.926
  895, 10566.162
  896, 10576.520
  897, 10587.786
  898, 10598.119
  899, 10610.804
  900, 10621.124
  901, 10632.294
  902, 10642.939
  903, 10654.394
  904, 10664.618
  905, 10675.637
  906, 10688.063
  907, 10698.388
  908, 10709.284
  909, 10720.854
  910, 10732.275
  911, 10742.934
  912, 10753.900
  913, 10765.112
  914, 10776.202
  915, 10787.703
  916, 10798.565
  917, 10809.489
  918, 10820.754
  919, 10831.624
  920, 10842.459
  921, 10854.439
  922, 10865.539
  923, 10876.217
  924, 10887.597
  925, 10898.230
  926, 10909.213
  927, 10920.034
  928, 10932.148
  929, 10942.971
  930, 10954.051
  931, 10964.921
  932, 10975.671
  933, 10986.967
  934, 10998.870
  935, 11010.067
  936, 11021.092
  937, 11032.125
  938, 11043.015
  939, 11053.972
  940, 11065.404
  941, 11076.687
  942, 11087.459
  943, 11098.299
  944, 11109.341
  945, 11120.536
  946, 11132.599
  947, 11143.299
  948, 11154.377
  949, 11165.296
  950, 11175.845
  951, 11187.250
  952, 11197.957
  953, 11210.244
  954, 11220.841
  955, 11231.879
  956, 11242.623
  957, 11253.619
  958, 11264.567
  959, 11276.328
  960, 11287.698
  961, 11298.492
  962, 11309.799
  963, 11320.899
  964, 11331.131
  965, 11343.155
  966, 11354.110
  967, 11365.224
  968, 11376.048
  969, 11387.140
  970, 11398.080
  971, 11410.229
  972, 11421.088
  973, 11432.062
  974, 11443.122
  975, 11454.204
  976, 11465.098
  977, 11475.419
  978, 11487.627
  979, 11498.423
  980, 11510.092
  981, 11520.348
  982, 11531.295
  983, 11542.364
  984, 11554.181
  985, 11565.203
  986, 11576.453
  987, 11587.164
  988, 11598.003
  989, 11608.979
  990, 11621.612
  991, 11631.858
  992, 11643.784
  993, 11654.487
  994, 11664.835
  995, 11675.632
  996, 11688.252
  997, 11698.815
  998, 11709.818
  999, 11720.321
 1000, 11731.619
 1001, 11742.754
 1002, 11753.910
 1003, 11765.868
 1004, 11776.713
 1005, 11787.875
 1006, 11798.153
 1007, 11809.235
 1008, 11820.055
 1009, 11832.641
 1010, 11843.193
 1011, 11854.212
 1012, 11865.139
 1013, 11876.074
 1014, 11886.805
 1015, 11898.271
 1016, 11910.295
 1017, 11920.887
 1018, 11931.780
 1019, 11942.475
 1020, 11954.161
 1021, 11964.529
 1022, 11976.383
 1023, 11988.254
 1024, 11998.350
 1025, 12009.398
 1026, 12020.731
 1027, 12031.463
 1028, 12043.408
 1029, 12053.984
 1030, 12065.491
