"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:09:33.874"	"34.487885747629135835"	"1499"	"1780740096"	"16337887232"	"1435254784"	"1295761408"
"08/05/2022 11:09:34.887"	"40.101253567654296717"	"1499"	"1781288960"	"16337887232"	"1435787264"	"1296293888"
"08/05/2022 11:09:35.883"	"28.226873609544206545"	"1499"	"1781837824"	"16337887232"	"1436319744"	"1296826368"
"08/05/2022 11:09:36.884"	"23.408506224190716694"	"1499"	"1782116352"	"16337887232"	"1436585984"	"1297092608"
"08/05/2022 11:09:37.878"	"25.154104103378937651"	"1499"	"1782665216"	"16337887232"	"1437118464"	"1297625088"
"08/05/2022 11:09:38.878"	"35.941417614519984625"	"1499"	"1783214080"	"16337887232"	"1437650944"	"1298157568"
"08/05/2022 11:09:39.877"	"25.018506189028023812"	"1499"	"1783762944"	"16337887232"	"1438183424"	"1298690048"
"08/05/2022 11:09:40.878"	"18.739646345394170623"	"1499"	"1784315904"	"16337887232"	"1438715904"	"1299222528"
"08/05/2022 11:09:41.874"	"34.499574513611200643"	"1499"	"1784590336"	"16337887232"	"1439051776"	"1299558400"
"08/05/2022 11:09:42.875"	"20.296461735936262016"	"1499"	"1785139200"	"16337887232"	"1439584256"	"1300090880"
"08/05/2022 11:09:43.872"	"20.384232112804962611"	"1499"	"1785688064"	"16337887232"	"1440116736"	"1300623360"
"08/05/2022 11:09:44.887"	"33.837757917543164865"	"1499"	"1786384384"	"16337887232"	"1440784384"	"1301291008"
"08/05/2022 11:09:45.887"	"28.149188597762059061"	"1499"	"1786662912"	"16337887232"	"1441210368"	"1301561344"
"08/05/2022 11:09:46.888"	"29.635767803721822844"	"1499"	"1787211776"	"16337887232"	"1441742848"	"1302093824"
"08/05/2022 11:09:47.885"	"28.21788481143379812"	"1499"	"1787785216"	"16338935808"	"1442287616"	"1302638592"
"08/05/2022 11:09:48.886"	"18.737093889728754448"	"1495"	"1788305408"	"16337887232"	"1442807808"	"1303154688"
"08/05/2022 11:09:49.885"	"23.454887107813021885"	"1495"	"1788583936"	"16337887232"	"1443078144"	"1303420928"
"08/05/2022 11:09:50.886"	"23.418306356110534239"	"1495"	"1789132800"	"16337887232"	"1443491840"	"1303834624"
"08/05/2022 11:09:51.884"	"18.792002003678419442"	"1495"	"1789681664"	"16337887232"	"1443831808"	"1304174592"
"08/05/2022 11:09:52.883"	"20.329542255272595952"	"1495"	"1790230528"	"16337887232"	"1444364288"	"1304707072"
