Frame, Time (ms)
  528,  5855.022
  529,  5865.414
  530,  5876.781
  531,  5887.277
  532,  5898.348
  533,  5909.398
  534,  5921.931
  535,  5933.013
  536,  5943.281
  537,  5954.894
  538,  5965.919
  539,  5977.092
  540,  5989.018
  541,  5998.543
  542,  6009.998
  543,  6020.458
  544,  6033.112
  545,  6043.951
  546,  6054.800
  547,  6065.185
  548,  6076.363
  549,  6087.414
  550,  6098.403
  551,  6110.465
  552,  6121.312
  553,  6132.144
  554,  6142.894
  555,  6154.507
  556,  6165.814
  557,  6177.172
  558,  6187.873
  559,  6198.726
  560,  6209.631
  561,  6220.627
  562,  6231.467
  563,  6243.668
  564,  6254.414
  565,  6265.147
  566,  6276.028
  567,  6288.083
  568,  6299.506
  569,  6309.845
  570,  6320.979
  571,  6332.137
  572,  6342.992
  573,  6354.205
  574,  6365.210
  575,  6376.289
  576,  6387.973
  577,  6399.452
  578,  6410.252
  579,  6421.275
  580,  6431.886
  581,  6443.258
  582,  6454.072
  583,  6465.996
  584,  6477.209
  585,  6488.307
  586,  6498.501
  587,  6510.038
  588,  6520.863
  589,  6532.091
  590,  6543.667
  591,  6554.525
  592,  6565.533
  593,  6576.684
  594,  6587.603
  595,  6598.592
  596,  6610.614
  597,  6621.640
  598,  6632.584
  599,  6643.248
  600,  6654.622
  601,  6664.909
  602,  6675.930
  603,  6688.133
  604,  6699.483
  605,  6709.889
  606,  6720.918
  607,  6731.874
  608,  6742.640
  609,  6754.646
  610,  6765.894
  611,  6776.738
  612,  6787.618
  613,  6798.469
  614,  6809.702
  615,  6820.412
  616,  6832.862
  617,  6843.799
  618,  6854.246
  619,  6865.098
  620,  6876.169
  621,  6887.374
  622,  6898.380
  623,  6909.425
  624,  6920.858
  625,  6932.174
  626,  6942.857
  627,  6954.340
  628,  6964.787
  629,  6975.734
  630,  6986.646
  631,  6998.811
  632,  7009.525
  633,  7020.521
  634,  7031.385
  635,  7042.634
  636,  7053.438
  637,  7065.819
  638,  7076.411
  639,  7087.165
  640,  7098.282
  641,  7109.534
  642,  7120.697
  643,  7130.998
  644,  7143.009
  645,  7154.070
  646,  7165.145
  647,  7176.002
  648,  7186.823
  649,  7198.039
  650,  7209.642
  651,  7220.687
  652,  7232.234
  653,  7242.583
  654,  7253.940
  655,  7265.013
  656,  7276.536
  657,  7287.334
  658,  7298.213
  659,  7309.205
  660,  7320.157
  661,  7331.455
  662,  7342.270
  663,  7354.124
  664,  7365.360
  665,  7376.484
  666,  7387.398
  667,  7398.203
  668,  7409.518
  669,  7421.336
  670,  7431.850
  671,  7442.820
  672,  7454.319
  673,  7464.681
  674,  7476.271
  675,  7486.856
  676,  7498.799
  677,  7509.459
  678,  7520.746
  679,  7531.666
  680,  7542.874
  681,  7553.366
  682,  7565.156
  683,  7576.159
  684,  7587.638
  685,  7598.031
  686,  7609.675
  687,  7620.703
  688,  7631.821
  689,  7643.107
  690,  7654.081
  691,  7665.022
  692,  7675.928
  693,  7687.140
  694,  7698.682
  695,  7709.762
  696,  7721.095
  697,  7732.105
  698,  7742.620
  699,  7754.005
  700,  7764.450
  701,  7776.870
  702,  7787.309
  703,  7798.308
  704,  7809.589
  705,  7820.385
  706,  7831.349
  707,  7843.772
  708,  7854.462
  709,  7864.511
  710,  7876.576
  711,  7886.642
  712,  7898.579
  713,  7909.769
  714,  7920.605
  715,  7931.180
  716,  7942.131
  717,  7953.640
  718,  7964.847
  719,  7975.779
  720,  7986.689
  721,  7998.965
  722,  8009.863
  723,  8020.714
  724,  8031.415
  725,  8042.997
  726,  8053.740
  727,  8064.746
  728,  8076.730
  729,  8087.188
  730,  8098.095
  731,  8109.185
  732,  8120.302
  733,  8131.184
  734,  8142.307
  735,  8154.158
  736,  8164.835
  737,  8175.948
  738,  8186.614
  739,  8198.349
  740,  8209.070
  741,  8220.580
  742,  8232.029
  743,  8242.675
  744,  8253.376
  745,  8265.116
  746,  8276.390
  747,  8286.869
  748,  8298.304
  749,  8308.733
  750,  8320.190
  751,  8331.764
  752,  8343.400
  753,  8353.781
  754,  8364.273
  755,  8376.624
  756,  8386.984
  757,  8398.024
  758,  8408.955
  759,  8420.003
  760,  8431.034
  761,  8442.888
  762,  8454.008
  763,  8464.609
  764,  8476.269
  765,  8487.071
  766,  8498.786
  767,  8509.607
  768,  8520.085
  769,  8530.998
  770,  8542.868
  771,  8553.751
  772,  8564.269
  773,  8575.843
  774,  8587.259
  775,  8598.358
  776,  8609.473
  777,  8620.154
  778,  8631.259
  779,  8642.329
  780,  8654.224
  781,  8664.558
  782,  8675.450
  783,  8686.674
  784,  8698.005
  785,  8709.640
  786,  8720.479
  787,  8731.539
  788,  8742.418
  789,  8753.551
  790,  8764.687
  791,  8775.990
  792,  8787.027
  793,  8798.574
  794,  8809.464
  795,  8820.559
  796,  8830.953
  797,  8842.958
  798,  8853.906
  799,  8864.900
  800,  8875.602
  801,  8887.514
  802,  8899.006
  803,  8909.913
  804,  8920.818
  805,  8931.498
  806,  8942.457
  807,  8954.258
  808,  8965.443
  809,  8977.030
  810,  8987.209
  811,  8998.257
  812,  9009.353
  813,  9021.057
  814,  9032.104
  815,  9043.310
  816,  9054.155
  817,  9064.824
  818,  9075.835
  819,  9087.760
  820,  9099.084
  821,  9109.714
  822,  9120.599
  823,  9131.672
  824,  9142.581
  825,  9154.752
  826,  9165.584
  827,  9176.840
  828,  9187.500
  829,  9198.269
  830,  9209.716
  831,  9220.803
  832,  9232.830
  833,  9243.195
  834,  9254.169
  835,  9265.022
  836,  9276.544
  837,  9287.135
  838,  9299.019
  839,  9309.995
  840,  9321.124
  841,  9332.121
  842,  9343.316
  843,  9354.287
  844,  9366.178
  845,  9377.091
  846,  9387.500
  847,  9399.090
  848,  9409.482
  849,  9420.308
  850,  9431.440
  851,  9443.561
  852,  9454.385
  853,  9465.374
  854,  9476.520
  855,  9487.085
  856,  9498.372
  857,  9510.167
  858,  9521.292
  859,  9532.239
  860,  9543.295
  861,  9553.925
  862,  9564.783
  863,  9576.827
  864,  9588.316
  865,  9598.692
  866,  9609.807
  867,  9620.651
  868,  9631.793
  869,  9642.619
  870,  9654.638
  871,  9665.606
  872,  9676.640
  873,  9687.232
  874,  9698.209
  875,  9709.124
  876,  9721.685
  877,  9732.645
  878,  9743.036
  879,  9754.561
  880,  9765.095
  881,  9775.799
  882,  9786.970
  883,  9798.898
  884,  9810.070
  885,  9820.607
  886,  9832.050
  887,  9842.580
  888,  9854.474
  889,  9866.045
  890,  9876.983
  891,  9887.466
  892,  9898.362
  893,  9909.417
  894,  9921.427
  895,  9932.436
  896,  9943.541
  897,  9954.594
  898,  9965.282
  899,  9976.141
  900,  9987.373
  901,  9998.986
  902, 10010.268
  903, 10020.830
  904, 10031.858
  905, 10042.744
  906, 10054.029
  907, 10066.447
  908, 10076.734
  909, 10087.765
  910, 10098.899
  911, 10109.607
  912, 10120.560
  913, 10132.832
  914, 10143.582
  915, 10154.285
  916, 10165.542
  917, 10176.314
  918, 10187.374
  919, 10199.659
  920, 10210.866
  921, 10221.230
  922, 10232.211
  923, 10242.968
  924, 10253.834
  925, 10265.352
  926, 10276.415
  927, 10287.426
  928, 10299.209
  929, 10310.317
  930, 10321.134
  931, 10332.415
  932, 10342.934
  933, 10353.982
  934, 10365.318
  935, 10376.258
  936, 10387.327
  937, 10398.497
  938, 10410.343
  939, 10421.274
  940, 10432.355
  941, 10443.139
  942, 10454.030
  943, 10465.805
  944, 10476.363
  945, 10487.800
  946, 10498.567
  947, 10509.304
  948, 10521.870
  949, 10532.647
  950, 10543.320
  951, 10554.167
  952, 10565.689
  953, 10576.598
  954, 10589.016
  955, 10598.795
  956, 10609.507
  957, 10620.731
  958, 10632.358
  959, 10643.737
  960, 10654.795
  961, 10666.019
  962, 10676.646
  963, 10687.609
  964, 10698.903
  965, 10709.580
  966, 10720.954
  967, 10731.595
  968, 10744.165
  969, 10754.545
  970, 10765.519
  971, 10776.465
  972, 10787.533
  973, 10798.310
  974, 10809.462
  975, 10821.391
  976, 10832.427
  977, 10843.291
  978, 10854.378
  979, 10865.577
  980, 10876.083
  981, 10888.094
  982, 10899.520
  983, 10909.855
  984, 10920.834
  985, 10931.770
  986, 10943.775
  987, 10955.385
  988, 10966.448
  989, 10976.348
  990, 10987.241
  991, 10999.196
  992, 11010.120
  993, 11021.411
  994, 11032.283
  995, 11043.033
  996, 11053.906
  997, 11066.723
  998, 11076.545
  999, 11087.384
 1000, 11098.453
 1001, 11110.277
 1002, 11121.605
 1003, 11132.788
 1004, 11143.093
 1005, 11154.162
 1006, 11165.040
 1007, 11176.986
 1008, 11188.168
 1009, 11198.874
 1010, 11209.811
 1011, 11221.107
 1012, 11233.053
 1013, 11243.684
 1014, 11254.643
 1015, 11266.734
 1016, 11276.481
 1017, 11287.698
 1018, 11298.606
 1019, 11310.359
 1020, 11321.406
 1021, 11332.668
 1022, 11343.286
 1023, 11354.543
 1024, 11365.550
 1025, 11376.065
 1026, 11388.671
 1027, 11399.142
 1028, 11410.124
 1029, 11420.916
 1030, 11432.187
 1031, 11443.310
 1032, 11455.141
 1033, 11466.143
 1034, 11476.908
 1035, 11487.830
 1036, 11499.162
 1037, 11509.775
 1038, 11521.157
 1039, 11533.089
 1040, 11543.589
 1041, 11555.192
 1042, 11565.546
 1043, 11576.455
 1044, 11587.431
 1045, 11598.373
 1046, 11610.435
 1047, 11621.310
 1048, 11632.967
 1049, 11643.244
 1050, 11654.217
 1051, 11665.448
 1052, 11676.965
 1053, 11688.446
 1054, 11699.410
 1055, 11709.967
 1056, 11721.367
 1057, 11731.811
 1058, 11743.449
 1059, 11755.347
 1060, 11765.627
 1061, 11776.666
 1062, 11787.830
 1063, 11798.818
 1064, 11809.878
 1065, 11821.714
 1066, 11832.842
 1067, 11843.293
 1068, 11854.330
 1069, 11865.865
 1070, 11876.573
 1071, 11888.578
 1072, 11899.164
 1073, 11910.135
 1074, 11921.641
 1075, 11931.960
 1076, 11942.972
 1077, 11955.217
 1078, 11966.202
 1079, 11976.745
 1080, 11988.282
 1081, 11999.366
 1082, 12010.317
 1083, 12021.992
 1084, 12033.095
 1085, 12043.667
 1086, 12054.720
 1087, 12065.637
 1088, 12076.710
 1089, 12087.476
 1090, 12099.805
 1091, 12110.435
 1092, 12121.727
 1093, 12132.723
 1094, 12143.339
 1095, 12154.355
 1096, 12165.322
 1097, 12177.124
 1098, 12188.403
 1099, 12199.585
 1100, 12210.028
 1101, 12221.367
 1102, 12232.508
 1103, 12242.935
 1104, 12255.443
 1105, 12265.867
 1106, 12276.813
 1107, 12287.922
 1108, 12298.814
 1109, 12310.451
 1110, 12321.866
 1111, 12332.841
 1112, 12343.384
 1113, 12354.619
 1114, 12365.293
 1115, 12376.254
 1116, 12388.710
 1117, 12399.293
 1118, 12410.243
 1119, 12421.275
 1120, 12432.056
 1121, 12443.302
 1122, 12454.150
 1123, 12465.884
 1124, 12477.086
 1125, 12487.520
 1126, 12499.213
 1127, 12510.658
 1128, 12521.534
 1129, 12532.478
 1130, 12543.538
 1131, 12554.053
 1132, 12565.959
 1133, 12576.602
 1134, 12587.632
 1135, 12598.485
 1136, 12610.535
 1137, 12621.618
 1138, 12632.699
 1139, 12643.733
 1140, 12654.503
 1141, 12665.614
 1142, 12676.675
 1143, 12687.561
 1144, 12698.556
 1145, 12709.655
 1146, 12721.737
 1147, 12732.595
 1148, 12743.713
 1149, 12754.348
 1150, 12765.228
 1151, 12776.192
 1152, 12788.801
 1153, 12799.155
 1154, 12810.846
 1155, 12821.062
 1156, 12832.064
 1157, 12843.130
 1158, 12855.011
 1159, 12865.754
 1160, 12876.782
 1161, 12887.945
 1162, 12898.853
 1163, 12910.365
 1164, 12921.179
 1165, 12931.522
 1166, 12942.549
 1167, 12954.555
 1168, 12965.352
 1169, 12976.119
 1170, 12988.400
 1171, 12999.416
 1172, 13009.966
 1173, 13020.837
 1174, 13031.721
 1175, 13042.702
 1176, 13054.017
 1177, 13065.743
 1178, 13075.898
 1179, 13087.040
 1180, 13099.538
 1181, 13110.034
 1182, 13121.012
 1183, 13132.428
