Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11995,3619,307,39,36,125,0,11,0,3798,41,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,3199,2334,0,28,68,50,57,57,28,18,11,10,64,0,0,10103,409,0,243,55,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12995,3619,307,39,36,125,0,21,0,3798,79,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,3199,2334,0,28,68,50,57,57,28,18,11,10,64,0,0,10103,409,0,243,55,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13995,3619,307,39,36,125,0,32,0,3798,121,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,3199,2334,0,28,68,50,57,57,28,18,11,10,64,0,0,10103,409,0,243,55,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
14995,3619,307,39,36,125,0,3,0,3798,11,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,3199,2334,0,28,68,50,57,57,28,18,11,10,64,0,0,10103,409,0,243,55,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
15995,3619,307,39,36,9999,0,21,0,3803,79,5,3,1766,490,2000,0,0,51,72,35,0,0,73,0,0,1440,1584,3856,672,0,63,64,45,44,76,19,14,63,9,5,0,0,10103,409,0,243,55,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
16996,3619,307,39,36,9999,0,57,0,3807,216,5,3,1766,490,2000,0,0,9,72,66,0,3,72,0,0,1440,1584,4326,682,0,50,39,72,45,68,23,42,50,9,16,0,0,10103,409,0,243,55,298,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17995,3619,307,39,36,57,0,113,0,3807,430,5,3,1766,490,2000,0,0,70,72,38,0,31,13,0,0,1440,1584,4839,686,0,23,52,42,25,64,5,14,23,9,41,0,0,10103,409,0,243,55,298,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
18996,3619,307,39,36,57,0,2,0,3807,7,5,3,1766,490,1353,0,0,70,72,37,0,31,13,0,0,1440,1584,4839,686,0,23,52,42,25,64,5,14,23,9,41,0,0,10103,409,0,243,55,298,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20006,3195,691,39,36,57,0,218,0,3807,829,5,3,1766,490,1555,0,0,48,72,37,0,33,50,0,1,1440,1584,7932,1094,0,27,50,61,84,75,15,27,16,5,67,0,0,11476,811,0,609,64,673,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20996,3195,691,39,36,57,0,241,0,3807,917,5,3,1766,490,1555,0,0,65,72,55,0,73,0,0,1,1440,1584,7941,1088,0,22,52,83,6,6,15,22,15,9,67,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
