Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
14875,3381,310,80,41,9999,0,1399,0,4030,5637,4,2,1478,441,2000,1,1,73,72,47,0,50,7,177,0,1440,1584,7982,1474,0,33,38,30,25,39,10,25,33,10,69,0,0,10459,406,0,264,39,303,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15875,3381,310,80,41,9999,0,1341,0,4030,5404,3,2,1382,441,2000,1,1,73,72,47,0,72,0,81,0,1440,1584,7821,1435,0,27,33,11,36,16,21,27,18,14,68,0,0,10459,406,0,264,39,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16876,3381,310,80,41,9999,0,1339,0,4030,5396,3,2,1382,441,2000,1,1,73,72,47,0,73,0,41,0,1440,1584,6228,1487,0,23,33,44,27,23,11,23,10,0,57,0,0,10459,406,0,264,39,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17876,3381,310,80,41,9999,0,1367,0,4030,5509,2,2,1171,441,2000,1,1,72,72,47,0,73,0,102,0,1440,1584,6876,1445,0,29,33,30,35,25,16,29,5,13,60,0,0,10459,406,0,264,39,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18879,3381,310,80,41,9999,0,1500,0,4030,6069,2,2,1171,441,2000,1,1,73,72,47,0,71,0,69,0,1440,1584,6822,1433,0,28,42,31,33,28,28,28,5,13,61,0,0,10459,406,0,264,39,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091,2449,1327,80,41,9999,0,1500,0,4010,6845,2,2,1171,441,2000,1,1,73,72,47,0,73,0,69,0,1440,1584,6887,1438,0,31,52,30,22,25,31,31,10,5,61,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20878,2449,1327,80,41,9999,0,1500,0,4010,6845,2,2,1171,441,1804,1,1,73,72,47,0,48,2,47,0,1440,1584,6764,1466,0,40,39,18,30,31,31,40,26,18,54,0,0,11801,1446,1,1262,48,1310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21876,2449,1327,80,41,9999,0,1487,0,4010,5962,2,2,1478,441,1353,1,1,73,72,47,0,48,2,47,0,1440,1584,6764,1466,0,40,39,18,30,31,31,40,26,18,54,0,0,11801,1446,1,1262,48,1310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22877,2449,1327,80,41,9999,0,1089,0,4010,4366,4,2,1478,441,1353,1,1,48,72,45,0,2,62,28,0,1440,1584,6798,1639,0,52,57,22,11,15,47,43,52,10,38,0,0,11801,1446,1,1262,48,1310,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23876,2449,1327,80,41,9999,0,1500,0,4010,6131,4,2,1478,441,1555,1,1,61,72,45,0,58,14,93,0,1440,1584,6337,1608,0,30,35,39,36,38,5,25,30,13,59,0,0,11801,1446,1,1262,48,1310,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24877,2449,1327,80,41,9999,0,1500,0,4010,6263,4,2,1382,441,2000,1,1,73,72,47,0,73,0,52,0,1440,1584,6167,1634,0,35,18,33,35,31,14,21,35,10,58,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25876,2449,1327,80,41,9999,0,1500,0,4010,6163,3,2,1382,441,1353,1,1,72,72,47,0,69,0,15,0,1440,1584,6203,1605,0,31,21,50,31,22,31,15,28,9,58,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26877,2449,1327,80,41,9999,0,1157,0,4010,4639,4,2,1478,441,2000,1,1,36,72,47,0,32,40,12,0,1440,1584,7293,1597,0,28,47,37,30,42,10,28,23,14,66,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,2449,1327,80,41,9999,0,1433,0,4010,5746,4,2,1478,441,1555,1,1,60,72,43,0,30,15,78,0,1440,1584,7514,1626,0,23,42,33,22,25,22,19,23,9,47,0,0,11801,1446,1,1262,48,1310,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28877,2449,1327,80,41,9999,0,1401,0,4010,5618,4,2,1478,441,1555,1,1,65,72,46,0,54,16,35,0,1440,1584,7759,1444,0,21,50,29,11,30,19,14,21,9,69,0,0,11801,1446,1,1262,48,1310,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29877,2449,1327,80,41,9999,0,1313,0,4016,5273,4,2,1382,441,1555,1,1,73,72,47,0,73,0,86,0,1440,1584,6092,1419,0,27,54,40,39,30,27,14,15,17,56,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30877,2449,1327,80,41,9999,0,1265,0,4016,5080,3,2,1382,441,1804,1,1,72,72,47,0,73,0,83,0,1440,1584,6235,1413,0,22,47,27,30,42,22,22,19,5,56,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31878,2449,1327,80,41,9999,0,1278,0,4016,5132,3,2,1171,441,1804,1,1,72,72,47,0,73,0,131,0,1440,1584,6293,1421,0,27,31,36,37,36,23,22,27,5,57,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32878,2449,1327,80,41,9999,0,1280,0,4016,5140,2,2,1171,441,2000,1,1,73,72,47,0,73,0,20,0,1440,1584,6391,1423,0,28,38,17,40,27,28,10,26,9,58,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33877,2449,1327,80,41,9999,0,1443,0,4016,5795,3,2,1478,441,1353,1,1,61,72,45,0,44,10,16,0,1440,1584,6310,1429,0,47,12,27,46,33,47,36,39,5,24,0,0,11801,1446,1,1262,48,1310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34877,2449,1327,80,41,9999,0,1077,0,4016,4325,4,2,1478,441,2000,1,1,25,72,40,0,8,60,146,0,1440,1584,6497,1669,0,52,35,39,40,43,11,52,14,10,38,0,0,11801,1446,1,1262,48,1310,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35878,2449,1327,80,41,9999,0,1500,0,4016,6060,4,2,1478,441,2000,1,1,72,72,47,0,72,0,72,0,1440,1584,6761,1629,0,26,29,28,37,38,25,14,26,10,62,0,0,11801,1446,1,1262,48,1310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36878,2449,1327,80,41,9999,0,1500,0,4000,6276,4,2,1382,441,2000,1,1,71,72,47,0,67,1,32,0,1440,1584,6861,1679,0,38,36,47,25,27,31,16,38,10,66,0,0,11801,1446,1,1262,48,1310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37877,2449,1327,80,41,9999,0,1500,0,4000,6276,3,2,1382,441,2000,1,1,72,72,47,0,70,0,13,0,1440,1584,6818,1691,0,33,48,36,38,36,31,22,33,10,61,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38879,2449,1327,80,41,9999,0,1500,0,4000,6252,2,2,1382,441,2000,1,1,72,72,47,0,70,0,13,0,1440,1584,7009,1628,0,71,27,33,17,27,25,0,71,9,12,0,0,11801,1446,1,1262,48,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40095,2143,1334,80,41,9999,0,1459,0,4009,5849,3,2,1478,441,2000,1,1,57,72,47,0,32,32,28,0,1440,1584,7011,1691,0,66,57,36,45,31,63,57,66,14,60,0,0,11632,1456,2,1265,50,1316,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40877,2143,1334,80,41,9999,0,1459,0,4009,5849,4,2,1478,441,2000,1,1,62,72,44,0,26,28,3,0,1440,1584,7811,1474,0,36,41,42,16,25,19,14,36,5,68,0,0,11632,1456,2,1265,50,1316,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41878,2143,1334,80,41,9999,0,1367,0,4009,5480,4,2,1478,441,1353,1,1,61,72,46,0,72,0,2,0,1440,1584,6122,1410,0,22,30,38,30,11,22,15,9,5,56,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42878,2143,1334,80,41,9999,0,1321,0,4009,5295,3,2,1382,441,1555,1,1,73,72,47,0,73,0,55,0,1440,1584,6119,1464,0,27,26,47,22,28,27,10,21,10,57,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43878,2143,1334,80,41,9999,0,1282,0,4009,5139,3,2,1382,441,1555,1,1,73,72,47,0,73,0,47,0,1440,1584,6262,1442,0,27,45,28,39,25,23,27,5,17,57,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44880,2143,1334,80,41,9999,0,1273,0,4009,5103,2,2,1171,441,1555,1,1,73,72,47,0,73,0,51,0,1440,1584,6201,1432,0,34,47,23,36,23,34,22,19,10,56,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45880,2143,1334,80,41,9999,0,1328,0,4009,5323,2,2,1171,441,2000,1,1,72,72,47,0,60,2,4,0,1440,1584,6189,1490,0,68,42,43,28,31,68,59,57,14,52,0,0,11632,1456,2,1265,50,1316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46878,2143,1334,80,41,9999,0,1265,0,4009,5071,3,2,1478,441,1555,1,1,61,72,45,0,60,2,1,0,1440,1584,6254,1462,0,38,45,26,25,22,9,38,5,5,11,0,0,11632,1456,2,1265,50,1316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47878,2143,1334,80,41,9999,0,1455,0,4009,5833,4,2,1478,441,1804,1,1,30,72,41,0,53,19,8,0,1440,1584,6602,1620,0,19,40,42,28,22,19,14,16,5,61,0,0,11632,1456,2,1265,50,1316,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48878,2143,1334,80,41,9999,0,1500,0,4009,6189,4,2,1478,441,2000,1,1,72,72,47,0,72,0,44,0,1440,1584,6751,1617,0,33,34,50,21,6,33,0,28,9,61,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49878,2143,1334,80,41,9999,0,1500,0,3998,6224,3,2,1382,441,1555,1,1,73,72,47,0,72,0,21,0,1440,1584,6949,1619,0,30,40,35,31,36,30,22,30,10,63,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50878,2143,1334,80,41,9999,0,1500,0,3998,6764,3,2,1478,441,2000,1,1,73,72,47,0,72,0,13,0,1440,1584,6913,1583,0,100,44,30,40,28,0,0,100,13,12,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51879,2143,1334,80,41,9999,0,1474,0,3998,5893,4,2,1478,441,2000,1,1,31,72,46,0,39,33,3,0,1440,1584,6911,1758,0,85,57,36,36,36,17,23,85,18,47,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52878,2143,1334,80,41,9999,0,1435,0,3998,5737,4,2,1478,441,1555,1,1,51,72,42,0,31,20,2,0,1440,1584,6260,1434,0,27,50,36,15,26,27,14,15,13,57,0,0,11632,1456,2,1265,50,1316,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53878,2143,1334,80,41,9999,0,1347,0,3998,5385,4,2,1478,441,1555,1,1,73,72,47,0,57,15,7,0,1440,1584,6055,1434,0,22,38,40,28,21,19,5,22,5,55,0,0,11632,1456,2,1265,50,1316,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54879,2143,1334,80,41,9999,0,1303,0,3998,5209,3,2,1382,441,1555,1,1,73,72,47,0,73,0,6,0,1440,1584,6087,1463,0,27,30,47,31,19,27,18,16,21,55,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55879,2143,1334,80,41,9999,0,1399,0,3998,5593,3,2,1382,441,1555,1,1,72,72,47,0,73,0,4,0,1440,1584,6158,1469,0,29,52,23,21,21,23,29,19,5,56,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56880,2143,1334,80,41,9999,0,1350,0,3998,5397,2,2,1171,441,1555,1,1,73,72,47,0,73,0,7,0,1440,1584,6139,1466,0,28,16,42,27,26,23,22,28,10,56,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57879,2143,1334,80,41,9999,0,1315,0,3998,5257,2,2,1382,441,2000,1,1,73,72,47,0,73,0,2,0,1440,1584,6031,1494,0,75,27,36,43,45,75,54,69,21,53,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58879,2143,1334,80,41,9999,0,1148,0,3998,4589,4,2,1478,441,1804,1,1,57,72,44,0,58,0,24,0,1440,1584,5834,1475,0,57,52,19,34,17,0,0,57,5,11,0,0,11632,1456,2,1265,50,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60125,2150,1472,80,41,9999,0,1500,0,4004,6342,4,2,1478,441,1804,1,1,33,72,43,0,14,51,38,0,1440,1584,6396,1622,0,28,61,15,25,12,19,28,28,10,58,0,0,11820,1594,3,1404,50,1454,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60879,2150,1472,80,41,9999,0,1500,0,4004,6342,4,2,1478,441,2000,1,1,72,72,47,0,62,10,67,0,1440,1584,6795,1691,0,30,56,22,5,23,14,26,30,14,62,0,0,11820,1594,3,1404,50,1454,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61879,2150,1472,80,41,9999,0,1500,0,4004,6294,3,2,1382,441,2000,1,1,73,72,47,0,71,0,25,0,1440,1584,6727,1691,0,38,27,30,36,33,11,22,38,5,63,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62879,2150,1472,80,41,9999,0,1500,0,4004,6350,3,2,1382,441,1353,1,1,71,72,47,0,69,1,8,0,1440,1584,6910,1646,0,36,47,33,23,28,10,26,36,14,63,0,0,11820,1594,3,1404,50,1454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63879,2150,1472,80,41,9999,0,1184,0,4004,4740,2,2,1382,441,2000,1,1,71,72,47,0,68,0,8,0,1440,1584,6912,1667,0,85,34,35,31,28,5,85,25,5,13,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64879,2150,1472,80,41,9999,0,1500,0,4004,6478,4,2,1478,441,1555,1,1,56,72,47,0,22,51,6,0,1440,1584,6835,1668,0,63,47,48,25,47,47,22,63,9,29,0,0,11820,1594,3,1404,50,1454,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65879,2150,1472,80,41,9999,0,1467,0,4004,5873,4,2,1478,441,1555,1,1,55,72,42,0,23,23,3,0,1440,1584,6219,1434,0,23,37,58,16,34,5,23,23,10,57,0,0,11820,1594,3,1404,50,1454,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66879,2150,1472,80,41,9999,0,1270,0,4004,5085,4,2,1382,441,1555,1,1,65,72,47,0,65,7,7,0,1440,1584,5998,1427,0,30,30,43,43,43,14,9,30,5,55,0,0,11820,1594,3,1404,50,1454,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67879,2150,1472,80,41,9999,0,1267,0,4004,5073,3,2,1382,441,1555,1,1,73,72,47,0,73,0,5,0,1440,1584,6136,1441,0,28,36,43,21,36,14,14,28,5,56,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68880,2150,1472,80,41,9999,0,1276,0,4004,5109,3,2,1382,441,1555,1,1,73,72,47,0,73,0,16,0,1440,1584,6123,1437,0,19,50,41,22,41,15,14,19,20,56,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69883,2150,1472,80,41,9999,0,1282,0,4013,5144,2,2,1171,441,2000,1,1,73,72,47,0,73,0,2,0,1440,1584,6060,1438,0,25,48,45,34,28,19,13,25,5,55,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70879,2150,1472,80,41,9999,0,1428,0,4013,5730,2,2,1382,441,1353,1,1,73,72,47,0,73,0,2,0,1440,1584,6060,1438,0,25,48,45,34,28,19,13,25,5,55,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71879,2150,1472,80,41,9999,0,1078,0,4013,4326,4,2,1478,441,1804,1,1,46,72,43,0,16,39,2,0,1440,1584,6457,1658,0,21,43,62,36,23,21,5,19,5,61,0,0,11820,1594,3,1404,50,1454,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72879,2150,1472,80,41,9999,0,1500,0,4013,6091,4,2,1478,441,1804,1,1,64,72,46,0,42,29,9,0,1440,1584,6836,1605,0,26,41,33,31,21,19,14,26,13,63,0,0,11820,1594,3,1404,50,1454,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73879,2150,1472,80,41,9999,0,1500,0,4013,6196,3,2,1382,441,1555,1,1,73,72,47,0,73,0,6,0,1440,1584,6782,1599,0,37,42,11,45,36,28,30,37,14,62,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74881,2150,1472,80,41,9999,0,1500,0,4013,6252,3,2,1478,441,1555,1,1,72,72,47,0,72,0,5,0,1440,1584,6792,1618,0,85,46,55,28,29,0,19,85,9,13,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75880,2150,1472,80,41,9999,0,1458,0,4013,5850,4,2,1478,441,2000,1,1,29,72,46,0,29,44,1,0,1440,1584,6928,1680,0,85,50,65,34,51,68,60,85,10,61,0,0,11820,1594,3,1404,50,1454,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76880,2150,1472,80,41,9999,0,1451,0,4013,5822,4,2,1478,441,1555,1,1,57,72,43,0,32,17,2,0,1440,1584,7811,1489,0,30,41,45,36,43,23,19,30,13,67,0,0,11820,1594,3,1404,50,1454,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77882,2150,1472,80,41,9999,0,1275,0,4013,5116,4,2,1478,441,1555,1,1,73,72,47,0,61,10,2,0,1440,1584,6020,1412,0,26,48,45,27,33,14,26,19,13,55,0,0,11820,1594,3,1404,50,1454,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78880,2150,1472,80,41,9999,0,1256,0,4013,5040,3,2,1382,441,1555,1,1,73,72,47,0,73,0,39,0,1440,1584,5921,1452,0,30,36,47,39,37,5,19,30,9,54,0,0,11820,1594,3,1404,50,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80137,2132,1337,80,41,9999,0,1294,0,4009,5187,3,2,1382,441,1555,1,1,72,72,47,0,73,0,7,0,1440,1584,5977,1470,0,27,62,42,37,29,22,27,10,18,55,0,0,11633,1458,4,1268,50,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80880,2132,1337,80,41,9999,0,1294,0,4009,5187,2,2,1171,441,1555,1,1,73,72,47,0,73,0,7,0,1440,1584,5914,1469,0,36,41,48,36,36,15,36,18,5,54,0,0,11633,1458,4,1268,50,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81884,2132,1337,80,41,9999,0,1329,0,4009,5327,2,2,1171,441,2000,1,1,73,72,47,0,73,0,41,0,1440,1584,5756,1444,0,28,36,51,33,28,22,28,5,5,51,0,0,11633,1458,4,1268,50,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
