"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:21:14.596"	"56.046813487065335835"	"1867"	"1992179712"	"16668590080"	"1464639488"	"1313435648"
"08/05/2022 11:21:15.589"	"36.16499226735859196"	"1868"	"1979985920"	"16668590080"	"1459236864"	"1308028928"
"08/05/2022 11:21:16.599"	"49.526060365333933078"	"1868"	"1980657664"	"16668590080"	"1459904512"	"1308696576"
"08/05/2022 11:21:17.595"	"32.955169519885487261"	"1868"	"1981546496"	"16668590080"	"1460760576"	"1309552640"
"08/05/2022 11:21:18.590"	"37.670326380730472238"	"1868"	"1981841408"	"16668590080"	"1461166080"	"1309958144"
"08/05/2022 11:21:19.584"	"44.027819946645323057"	"1868"	"1982464000"	"16668590080"	"1461768192"	"1310560256"
"08/05/2022 11:21:20.596"	"30.891033830476331445"	"1868"	"1982742528"	"16668590080"	"1462108160"	"1310900224"
"08/05/2022 11:21:21.590"	"53.411751671197158942"	"1868"	"1995845632"	"16668590080"	"1466679296"	"1315471360"
"08/05/2022 11:21:22.599"	"35.627685212163548556"	"1868"	"1996529664"	"16668590080"	"1467256832"	"1316048896"
"08/05/2022 11:21:23.593"	"26.73198613851541694"	"1868"	"1986019328"	"16685170688"	"1465106432"	"1313898496"
"08/05/2022 11:21:24.607"	"46.228248314776941186"	"1868"	"1997762560"	"16685170688"	"1468383232"	"1317171200"
"08/05/2022 11:21:25.603"	"43.893941402039708066"	"1868"	"1987125248"	"16685170688"	"1466126336"	"1314914304"
"08/05/2022 11:21:26.599"	"54.94311183920955699"	"1868"	"1998934016"	"16685170688"	"1469558784"	"1318346752"
"08/05/2022 11:21:27.590"	"39.406952228736159327"	"1868"	"1999626240"	"16685170688"	"1470230528"	"1319018496"
"08/05/2022 11:21:28.605"	"38.476222408670132324"	"1868"	"2000031744"	"16685170688"	"1470640128"	"1319428096"
"08/05/2022 11:21:29.598"	"47.230327926086324908"	"1868"	"2000732160"	"16685170688"	"1471311872"	"1320099840"
"08/05/2022 11:21:30.593"	"51.789706621921027363"	"1868"	"1990135808"	"16685170688"	"1469120512"	"1317908480"
"08/05/2022 11:21:31.584"	"45.753208631501209425"	"1868"	"1990688768"	"16685170688"	"1469661184"	"1318449152"
"08/05/2022 11:21:32.592"	"38.716379439449269739"	"1868"	"1991118848"	"16685170688"	"1470115840"	"1318903808"
"08/05/2022 11:21:33.598"	"46.607510177588785893"	"1868"	"2002944000"	"16685170688"	"1473544192"	"1322332160"
"08/05/2022 11:21:34.593"	"48.701643101690642368"	"1868"	"2003767296"	"16685170688"	"1474338816"	"1323126784"
"08/05/2022 11:21:35.605"	"20.060961620528676264"	"1868"	"2004316160"	"16685170688"	"1474871296"	"1323659264"
"08/05/2022 11:21:36.600"	"48.683116057131435639"	"1868"	"1993891840"	"16685170688"	"1472843776"	"1321631744"
"08/05/2022 11:21:37.592"	"37.797226046461560145"	"1868"	"1994170368"	"16685170688"	"1473114112"	"1321902080"
"08/05/2022 11:21:38.606"	"47.794407134245872726"	"1868"	"1994993664"	"16685170688"	"1473929216"	"1322717184"
"08/05/2022 11:21:39.597"	"61.512376214386797812"	"1868"	"1995542528"	"16685170688"	"1474461696"	"1323249664"
"08/05/2022 11:21:40.592"	"50.202063304801825439"	"1868"	"1995841536"	"16685170688"	"1474826240"	"1323614208"
"08/05/2022 11:21:41.601"	"41.847157071537189665"	"1868"	"1996824576"	"16685170688"	"1475764224"	"1324552192"
"08/05/2022 11:21:42.592"	"40.96389429752341016"	"1868"	"1997643776"	"16685170688"	"1476489216"	"1325277184"
"08/05/2022 11:21:43.599"	"48.097240879124719015"	"1868"	"1997987840"	"16685170688"	"1476820992"	"1325608960"
"08/05/2022 11:21:44.594"	"34.558651586259699684"	"1868"	"1998536704"	"16685170688"	"1477361664"	"1326149632"
"08/05/2022 11:21:45.590"	"42.377652765725080997"	"1868"	"1999097856"	"16685170688"	"1477910528"	"1326698496"
"08/05/2022 11:21:46.601"	"46.33198908788993009"	"1868"	"1999773696"	"16685170688"	"1478627328"	"1327415296"
"08/05/2022 11:21:47.590"	"53.732227907583606452"	"1868"	"2011516928"	"16685170688"	"1483694080"	"1332482048"
"08/05/2022 11:21:48.596"	"52.789129165683334577"	"1868"	"2012864512"	"16686256128"	"1485058048"	"1333846016"
"08/05/2022 11:21:49.589"	"26.762355921550955884"	"1868"	"2002128896"	"16686256128"	"1480962048"	"1329750016"
"08/05/2022 11:21:50.597"	"51.135001163274786506"	"1868"	"2003091456"	"16702836736"	"1481928704"	"1330716672"
"08/05/2022 11:21:51.586"	"26.861796826419649165"	"1868"	"2003369984"	"16702836736"	"1482194944"	"1330982912"
"08/05/2022 11:21:52.591"	"54.430625548847324069"	"1868"	"2014912512"	"16702836736"	"1484812288"	"1333600256"
"08/05/2022 11:21:53.599"	"32.557952162607087132"	"1868"	"2015465472"	"16702836736"	"1485348864"	"1334136832"
"08/05/2022 11:21:54.592"	"29.876721226214105087"	"1868"	"2004475904"	"16702836736"	"1483350016"	"1332137984"
"08/05/2022 11:21:55.598"	"37.292330200810745566"	"1868"	"2005016576"	"16702836736"	"1483882496"	"1332670464"
"08/05/2022 11:21:56.587"	"45.803809987449376706"	"1868"	"2005643264"	"16702836736"	"1484566528"	"1333354496"
