Frame, Time (ms)
  365,  4088.111
  366,  4098.607
  367,  4109.461
  368,  4120.516
  369,  4131.436
  370,  4142.153
  371,  4154.100
  372,  4165.229
  373,  4176.464
  374,  4186.929
  375,  4198.509
  376,  4208.911
  377,  4220.922
  378,  4232.351
  379,  4242.699
  380,  4253.849
  381,  4264.799
  382,  4275.882
  383,  4286.801
  384,  4298.792
  385,  4309.899
  386,  4320.476
  387,  4331.804
  388,  4342.483
  389,  4353.403
  390,  4365.778
  391,  4376.339
  392,  4387.168
  393,  4398.010
  394,  4409.021
  395,  4420.131
  396,  4432.350
  397,  4442.948
  398,  4453.857
  399,  4464.825
  400,  4476.134
  401,  4486.737
  402,  4498.225
  403,  4509.798
  404,  4520.602
  405,  4531.691
  406,  4542.635
  407,  4553.759
  408,  4564.627
  409,  4576.531
  410,  4587.290
  411,  4598.588
  412,  4609.461
  413,  4620.257
  414,  4631.472
  415,  4643.047
  416,  4654.197
  417,  4664.886
  418,  4675.974
  419,  4687.107
  420,  4697.917
  421,  4710.029
  422,  4720.732
  423,  4731.746
  424,  4742.712
  425,  4753.570
  426,  4764.641
  427,  4775.977
  428,  4787.428
  429,  4798.931
  430,  4809.907
  431,  4820.296
  432,  4831.296
  433,  4842.226
  434,  4854.161
  435,  4865.158
  436,  4876.088
  437,  4887.423
  438,  4898.780
  439,  4909.499
  440,  4920.674
  441,  4931.606
  442,  4942.338
  443,  4953.457
  444,  4964.201
  445,  4976.428
  446,  4987.275
  447,  4998.110
  448,  5010.470
  449,  5020.860
  450,  5032.414
  451,  5042.768
  452,  5053.568
  453,  5064.782
  454,  5075.704
  455,  5087.563
  456,  5098.485
  457,  5109.522
  458,  5120.447
  459,  5132.596
  460,  5142.919
  461,  5154.029
  462,  5164.704
  463,  5175.942
  464,  5186.824
  465,  5199.041
  466,  5209.839
  467,  5220.449
  468,  5231.561
  469,  5242.546
  470,  5253.952
  471,  5265.490
  472,  5276.306
  473,  5287.313
  474,  5298.471
  475,  5309.341
  476,  5320.519
  477,  5332.011
  478,  5342.926
  479,  5354.067
  480,  5364.826
  481,  5376.238
  482,  5386.773
  483,  5397.880
  484,  5410.321
  485,  5420.819
  486,  5431.625
  487,  5442.572
  488,  5453.770
  489,  5464.396
  490,  5476.556
  491,  5487.343
  492,  5498.582
  493,  5509.581
  494,  5520.726
  495,  5531.606
  496,  5543.558
  497,  5554.082
  498,  5565.521
  499,  5575.954
  500,  5586.971
  501,  5597.999
  502,  5608.883
  503,  5621.006
  504,  5632.071
  505,  5643.050
  506,  5654.173
  507,  5664.581
  508,  5676.162
  509,  5687.650
  510,  5698.537
  511,  5710.042
  512,  5721.211
  513,  5731.554
  514,  5742.488
  515,  5753.798
  516,  5766.014
  517,  5776.485
  518,  5787.264
  519,  5798.295
  520,  5809.489
  521,  5820.682
  522,  5832.195
  523,  5842.979
  524,  5854.442
  525,  5864.774
  526,  5876.329
  527,  5886.809
  528,  5898.619
  529,  5909.680
  530,  5920.628
  531,  5931.818
  532,  5942.516
  533,  5953.372
  534,  5964.518
  535,  5976.714
  536,  5986.567
  537,  5998.247
  538,  6009.547
  539,  6020.741
  540,  6031.307
  541,  6042.135
  542,  6053.026
  543,  6065.060
  544,  6076.558
  545,  6087.326
  546,  6098.161
  547,  6109.220
  548,  6119.844
  549,  6131.693
  550,  6142.550
  551,  6153.555
  552,  6164.566
  553,  6175.513
  554,  6186.385
  555,  6199.057
  556,  6209.905
  557,  6220.465
  558,  6231.862
  559,  6242.097
  560,  6253.573
  561,  6265.168
  562,  6276.318
  563,  6287.634
  564,  6298.409
  565,  6309.539
  566,  6320.491
  567,  6331.387
  568,  6342.681
  569,  6353.754
  570,  6364.734
  571,  6375.801
  572,  6386.780
  573,  6397.833
  574,  6409.787
  575,  6420.909
  576,  6431.838
  577,  6442.239
  578,  6453.818
  579,  6464.255
  580,  6475.742
  581,  6487.350
  582,  6498.128
  583,  6509.775
  584,  6520.091
  585,  6531.301
  586,  6541.806
  587,  6554.069
  588,  6564.839
  589,  6576.136
  590,  6587.242
  591,  6597.973
  592,  6608.572
  593,  6621.193
  594,  6631.838
  595,  6642.448
  596,  6653.530
  597,  6664.442
  598,  6675.520
  599,  6687.483
  600,  6697.767
  601,  6708.674
  602,  6720.586
  603,  6731.559
  604,  6742.418
  605,  6753.633
  606,  6764.276
  607,  6775.752
  608,  6787.138
  609,  6797.804
  610,  6808.666
  611,  6820.674
  612,  6831.750
  613,  6842.703
  614,  6853.757
  615,  6864.380
  616,  6875.908
  617,  6886.273
  618,  6898.271
  619,  6909.285
  620,  6920.786
  621,  6931.331
  622,  6942.889
  623,  6953.284
  624,  6965.148
  625,  6976.227
  626,  6986.864
  627,  6997.878
  628,  7009.253
  629,  7021.253
  630,  7032.216
  631,  7042.725
  632,  7053.704
  633,  7064.585
  634,  7076.211
  635,  7086.981
  636,  7098.982
  637,  7109.447
  638,  7120.536
  639,  7131.552
  640,  7142.526
  641,  7153.043
  642,  7165.325
  643,  7176.446
  644,  7187.043
  645,  7198.599
  646,  7209.523
  647,  7220.525
  648,  7232.522
  649,  7242.790
  650,  7253.881
  651,  7264.844
  652,  7276.006
  653,  7286.949
  654,  7297.723
  655,  7309.904
  656,  7320.688
  657,  7331.594
  658,  7342.370
  659,  7353.818
  660,  7364.313
  661,  7376.331
  662,  7387.591
  663,  7398.219
  664,  7409.206
  665,  7420.301
  666,  7431.329
  667,  7442.249
  668,  7454.426
  669,  7465.168
  670,  7476.135
  671,  7487.160
  672,  7498.067
  673,  7509.134
  674,  7520.969
  675,  7531.599
  676,  7542.651
  677,  7553.542
  678,  7564.662
  679,  7575.513
  680,  7587.613
  681,  7598.547
  682,  7609.491
  683,  7620.531
  684,  7631.559
  685,  7642.627
  686,  7654.199
  687,  7665.026
  688,  7676.348
  689,  7686.930
  690,  7698.447
  691,  7709.125
  692,  7719.824
  693,  7731.976
  694,  7743.063
  695,  7754.018
  696,  7764.856
  697,  7775.710
  698,  7786.430
  699,  7798.580
  700,  7809.250
  701,  7820.274
  702,  7831.360
  703,  7842.258
  704,  7853.141
  705,  7864.132
  706,  7876.371
  707,  7887.265
  708,  7898.210
  709,  7909.119
  710,  7920.300
  711,  7931.222
  712,  7943.277
  713,  7954.162
  714,  7965.363
  715,  7975.813
  716,  7988.276
  717,  7999.259
  718,  8010.449
  719,  8021.133
  720,  8032.277
  721,  8042.722
  722,  8053.651
  723,  8064.947
  724,  8076.677
  725,  8087.782
  726,  8098.872
  727,  8109.662
  728,  8120.791
  729,  8131.814
  730,  8143.700
  731,  8154.164
  732,  8165.735
  733,  8176.729
  734,  8187.213
  735,  8198.084
  736,  8209.647
  737,  8221.186
  738,  8232.036
  739,  8243.774
  740,  8254.057
  741,  8264.988
  742,  8276.136
  743,  8287.598
  744,  8299.014
  745,  8309.865
  746,  8321.283
  747,  8331.945
  748,  8343.348
  749,  8354.421
  750,  8365.289
  751,  8375.886
  752,  8387.253
  753,  8398.804
  754,  8409.338
  755,  8420.506
  756,  8432.464
  757,  8443.288
  758,  8454.013
  759,  8465.466
  760,  8476.524
  761,  8487.425
  762,  8497.950
  763,  8510.365
  764,  8521.330
  765,  8532.400
  766,  8542.886
  767,  8553.957
  768,  8564.905
  769,  8576.847
  770,  8587.974
  771,  8599.797
  772,  8610.080
  773,  8620.978
  774,  8631.770
  775,  8642.441
  776,  8654.915
  777,  8665.705
  778,  8676.295
  779,  8687.170
  780,  8698.134
  781,  8709.274
  782,  8720.256
  783,  8732.124
  784,  8743.345
  785,  8753.986
  786,  8765.052
  787,  8776.462
  788,  8787.165
  789,  8799.299
  790,  8810.252
  791,  8821.318
  792,  8831.833
  793,  8842.565
  794,  8853.598
  795,  8865.636
  796,  8876.619
  797,  8887.549
  798,  8898.291
  799,  8909.681
  800,  8920.626
  801,  8931.708
  802,  8943.520
  803,  8954.626
  804,  8965.530
  805,  8976.059
  806,  8986.906
  807,  8999.558
  808,  9010.065
  809,  9021.037
  810,  9031.922
  811,  9042.776
  812,  9053.727
  813,  9064.669
  814,  9077.025
  815,  9088.032
  816,  9098.819
  817,  9109.777
  818,  9120.527
  819,  9131.567
  820,  9143.958
  821,  9154.865
  822,  9165.162
  823,  9176.388
  824,  9187.568
  825,  9198.454
  826,  9210.369
  827,  9221.379
  828,  9231.983
  829,  9242.852
  830,  9254.341
  831,  9264.751
  832,  9277.270
  833,  9287.726
  834,  9299.194
  835,  9309.805
  836,  9321.262
  837,  9331.764
  838,  9342.470
  839,  9354.733
  840,  9365.503
  841,  9376.876
  842,  9387.515
  843,  9398.769
  844,  9409.833
  845,  9421.698
  846,  9432.196
  847,  9443.204
  848,  9454.197
  849,  9464.923
  850,  9476.029
  851,  9486.963
  852,  9499.212
  853,  9510.091
  854,  9520.969
  855,  9531.932
  856,  9542.652
  857,  9553.892
  858,  9565.662
  859,  9577.121
  860,  9587.530
  861,  9598.614
  862,  9609.435
  863,  9620.853
  864,  9632.327
  865,  9643.359
  866,  9654.509
  867,  9665.152
  868,  9676.290
  869,  9686.998
  870,  9698.364
  871,  9710.223
  872,  9721.430
  873,  9732.437
  874,  9743.449
  875,  9754.309
  876,  9764.640
  877,  9776.832
  878,  9787.567
  879,  9798.868
  880,  9809.841
  881,  9820.583
  882,  9831.879
  883,  9843.914
  884,  9854.734
  885,  9865.465
  886,  9876.586
  887,  9887.215
  888,  9898.142
  889,  9909.258
  890,  9921.296
  891,  9932.226
  892,  9943.029
  893,  9954.177
  894,  9964.941
  895,  9976.122
  896,  9988.273
  897,  9999.042
  898, 10010.278
  899, 10020.993
  900, 10031.706
  901, 10042.633
  902, 10054.633
  903, 10065.655
  904, 10077.118
  905, 10087.382
  906, 10098.632
  907, 10109.279
  908, 10121.595
  909, 10132.480
  910, 10143.403
  911, 10154.087
  912, 10165.018
  913, 10176.404
  914, 10188.081
  915, 10199.240
  916, 10210.004
  917, 10220.574
  918, 10231.910
  919, 10243.982
  920, 10254.901
  921, 10265.332
  922, 10276.753
  923, 10287.152
  924, 10298.762
  925, 10310.749
  926, 10320.889
  927, 10331.997
  928, 10343.493
  929, 10354.763
  930, 10365.375
  931, 10376.262
  932, 10387.915
  933, 10398.333
  934, 10411.015
  935, 10421.340
  936, 10432.348
  937, 10443.249
  938, 10454.202
  939, 10465.211
  940, 10476.413
  941, 10487.953
  942, 10499.075
  943, 10510.286
  944, 10520.656
  945, 10531.872
  946, 10542.567
  947, 10554.824
  948, 10565.593
  949, 10577.245
  950, 10587.360
  951, 10598.515
  952, 10609.402
  953, 10621.736
  954, 10632.585
  955, 10643.392
  956, 10654.627
  957, 10665.178
  958, 10676.039
  959, 10688.062
  960, 10699.526
  961, 10710.196
  962, 10720.982
  963, 10732.108
  964, 10742.733
  965, 10754.070
  966, 10765.676
  967, 10777.116
  968, 10787.533
  969, 10798.993
  970, 10810.027
  971, 10820.496
  972, 10833.138
  973, 10843.309
  974, 10854.585
  975, 10865.353
  976, 10876.482
  977, 10887.097
  978, 10898.109
  979, 10910.447
  980, 10921.213
  981, 10932.360
  982, 10942.894
  983, 10954.261
  984, 10964.759
  985, 10976.861
  986, 10987.720
  987, 10999.339
  988, 11009.856
  989, 11020.878
  990, 11031.735
  991, 11043.576
  992, 11054.483
  993, 11065.352
  994, 11076.313
  995, 11087.249
  996, 11098.778
  997, 11110.782
  998, 11121.439
  999, 11132.603
 1000, 11143.054
 1001, 11154.557
 1002, 11165.147
 1003, 11175.738
 1004, 11188.022
 1005, 11199.143
 1006, 11209.733
 1007, 11220.937
 1008, 11231.585
 1009, 11243.571
 1010, 11254.757
 1011, 11265.973
 1012, 11276.998
