Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
32990,2900,486,9,36,52,0,30,0,3678,110,4,3,1766,490,2000,0,0,72,72,32,0,0,0,0,0,1440,1584,4174,1100,0,50,36,31,38,0,50,47,36,25,37,0,0,10976,575,0,425,49,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33990,2900,486,9,36,9999,0,83,0,3678,305,5,3,1766,490,2000,0,0,20,72,45,0,14,48,0,0,1440,1584,4372,1189,0,23,26,33,26,33,10,23,22,9,32,0,0,10976,575,0,425,49,474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34990,2900,486,9,36,9999,0,160,0,3678,588,5,3,1766,490,2000,0,0,71,72,37,0,21,13,0,0,1440,1584,4704,1164,0,27,7,36,30,17,22,16,27,5,41,0,0,10976,575,0,425,49,474,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35991,2900,486,9,36,9999,0,123,0,3678,452,5,3,1766,490,2000,0,0,64,72,39,0,19,13,0,0,1440,1584,5191,1167,0,23,47,27,25,26,10,23,11,9,47,0,0,10976,575,0,425,49,474,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36990,2900,486,9,36,9999,0,109,0,3672,400,5,3,1766,490,1555,0,0,72,72,36,0,0,0,0,0,1440,1584,5603,1159,0,23,18,31,22,26,18,19,23,4,49,0,0,10976,575,0,425,49,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37991,2900,486,9,36,9999,0,111,0,3672,407,4,3,1478,490,1555,0,0,72,72,35,0,0,1,0,0,1440,1584,5705,1168,0,21,42,26,22,22,10,19,21,0,50,0,0,10976,575,0,425,49,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38990,2900,486,9,36,9999,0,90,0,3672,330,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,0,1440,1584,5700,1165,0,27,33,44,28,11,18,27,21,5,50,0,0,10976,575,0,425,49,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40015,2646,881,9,36,9999,0,178,0,3672,653,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,0,1440,1584,7440,1168,0,27,27,42,26,22,10,27,16,0,62,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40991,2646,881,9,36,9999,0,203,0,3672,745,4,3,1478,490,1555,0,0,71,72,35,0,0,0,0,0,1440,1584,6218,1174,0,28,50,35,31,33,10,28,25,9,54,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41991,2646,881,9,36,9999,0,301,0,3664,1102,4,3,1478,490,1804,0,0,72,72,35,0,0,2,0,0,1440,1584,8183,1172,0,23,45,22,38,25,10,15,23,17,67,0,0,11071,969,0,820,49,869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42991,2646,881,9,36,9999,0,193,0,3664,707,4,3,1478,490,1804,0,0,72,72,35,0,0,0,0,0,1440,1584,7179,1175,0,27,36,44,33,33,18,27,23,5,60,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
43990,2646,881,9,36,9999,0,133,0,3664,487,4,3,1478,490,1804,0,0,72,72,33,0,0,0,0,0,1440,1584,6163,1176,0,27,40,33,33,33,5,27,19,9,55,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
44992,2646,881,9,36,9999,0,127,0,3664,465,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,0,1440,1584,5494,1183,0,23,30,33,16,33,10,23,23,13,49,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
45992,2646,881,9,36,9999,0,227,0,3664,831,4,3,1478,490,1804,0,0,72,72,31,0,0,0,0,0,1440,1584,6161,1177,0,23,12,42,39,28,10,23,19,13,54,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
46995,2646,881,9,36,9999,0,117,0,3670,429,4,3,1478,490,1804,0,0,72,72,33,0,0,1,0,0,1440,1584,5982,1173,0,26,42,39,30,43,21,19,26,9,53,0,0,11071,969,0,820,49,869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
47992,2646,881,9,36,9999,0,112,0,3670,411,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,0,1440,1584,5701,1189,0,23,38,52,22,39,10,23,19,9,51,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
48992,2646,881,9,36,9999,0,177,0,3670,649,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,0,1440,1584,7535,1172,0,23,35,42,26,38,10,23,15,17,64,0,0,11071,969,0,820,49,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
49991,2646,881,9,36,9999,0,207,0,3666,758,4,3,1478,490,1804,0,0,71,72,35,0,0,2,0,0,1440,1584,8620,1164,0,27,39,26,16,31,27,27,21,9,72,0,0,11071,969,0,820,49,869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
