Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11971,2669,866,11,36,9999,0,1384,0,3525,4878,3,2,1382,441,1555,1,1,72,72,48,0,72,0,69,0,1440,1584,3843,1398,0,30,15,27,22,18,28,30,25,0,39,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12971,2669,866,11,36,9999,0,1486,0,3531,5247,3,2,1382,441,1555,1,1,72,72,48,0,72,0,21,0,1440,1584,4146,1393,0,30,31,26,23,16,25,30,28,5,41,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13971,2669,866,11,37,9999,0,1439,0,3531,5081,2,2,1171,441,1555,1,1,72,72,48,0,72,0,47,0,1440,1584,4264,1372,0,33,18,6,19,11,33,31,33,5,43,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
14971,2669,866,11,37,9999,0,1500,0,3535,5436,2,2,1171,441,1555,1,1,72,72,48,0,72,0,151,0,1440,1584,5271,1323,0,31,44,31,17,7,25,31,30,9,49,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
15971,2669,866,11,37,9999,0,1499,0,3535,5298,2,2,1171,441,1804,1,1,72,72,48,0,72,0,40,0,1440,1584,5184,1319,0,30,36,31,27,26,30,27,30,13,49,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
16972,2669,866,11,37,9999,0,1430,0,3535,5055,2,2,1171,441,1804,1,1,72,72,48,0,70,0,34,0,1440,1584,5020,1311,0,43,33,31,26,0,26,19,43,9,48,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17971,2669,866,11,37,9999,0,1443,0,3535,5101,2,2,1171,441,1804,1,1,72,72,48,0,72,0,21,0,1440,1584,5028,1310,0,33,31,15,28,22,28,33,26,9,48,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
18972,2669,866,11,37,9999,0,1467,0,3535,5185,2,2,1171,441,1804,1,1,72,72,48,0,70,0,97,0,1440,1584,5203,1323,0,36,12,19,33,23,28,30,36,17,49,0,0,2190,935,0,802,47,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20002,2543,1005,11,37,9999,0,1500,0,3535,5387,2,2,1171,441,1804,1,1,72,72,48,0,72,0,100,0,1440,1584,5120,1320,0,33,21,33,23,17,21,33,28,13,49,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20972,2543,1005,11,37,9999,0,1415,0,3535,5002,2,2,1171,441,1353,1,1,72,72,48,0,72,0,36,0,1440,1584,5033,1315,0,38,31,23,36,17,36,38,25,14,48,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
