Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
16998,3623,286,56,37,9999,0,1323,0,3793,5018,3,3,1382,490,1804,0,0,72,72,51,0,0,2,0,0,1440,1584,12717,900,0,26,23,58,30,27,14,19,26,5,99,0,0,10420,390,0,231,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17998,3623,286,56,37,9999,0,1500,0,3793,6281,3,3,1382,490,1804,0,0,59,72,55,0,0,4,0,0,1440,1584,13255,912,0,31,47,33,26,31,14,31,19,9,99,0,0,10420,390,0,231,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18998,3623,286,56,37,9999,0,1500,0,3793,5966,3,3,1382,490,1804,0,0,68,72,52,0,0,14,0,0,1440,1584,13428,908,0,30,36,52,16,22,5,30,19,13,97,0,0,10420,390,0,231,46,277,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010,2822,1125,56,37,9999,0,1500,0,3793,5985,2,3,1171,490,1804,0,0,67,72,51,0,0,6,0,0,1440,1584,13485,928,0,41,55,30,30,11,10,30,41,0,97,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20998,2822,1125,56,37,9999,0,1500,0,3793,5951,2,3,1171,490,2000,0,0,66,72,51,0,0,6,0,0,1440,1584,13496,930,0,28,47,31,21,11,19,25,28,9,97,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21999,2822,1125,56,37,9999,0,1500,0,3747,5976,2,3,1171,490,2000,0,0,67,72,51,0,0,6,0,0,1440,1584,13424,915,0,36,33,45,33,21,10,36,21,13,95,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22998,2822,1125,56,37,9999,0,1500,0,3747,5897,2,3,1171,490,2000,0,0,66,72,50,0,0,7,0,0,1440,1584,13492,917,0,37,50,31,34,15,19,37,30,5,97,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23999,2822,1125,56,37,9999,0,1500,0,3747,5890,2,3,1171,490,2000,0,0,66,72,50,0,0,7,0,0,1440,1584,13531,938,0,31,39,25,31,17,22,26,31,5,97,0,0,11257,1240,0,1056,53,1109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,2822,1125,56,37,9999,0,1500,0,3747,5740,3,3,1382,490,1353,0,0,67,72,51,0,0,7,0,0,1440,1584,13418,980,0,85,26,31,52,0,5,85,10,5,21,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25999,2822,1125,56,37,9999,0,1500,0,3747,5852,3,3,1382,490,1804,0,0,45,72,52,0,0,28,0,0,1440,1584,14558,1017,0,30,47,43,31,30,26,26,30,9,92,0,0,11257,1240,0,1056,53,1109,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26999,2822,1125,56,37,9999,0,1500,0,3747,5781,3,3,1382,490,1804,0,0,58,72,52,0,0,14,0,0,1440,1584,14603,1004,0,35,52,36,36,26,35,22,31,4,94,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
