Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11993,3587,307,100,23,9999,0,67,0,4347,291,4,3,1478,490,1353,0,0,73,72,35,0,0,0,0,0,1440,1584,3304,2342,0,25,55,64,68,63,25,25,11,5,65,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12994,3587,307,100,23,9999,0,49,0,4347,213,4,3,1478,490,1353,0,0,73,72,35,0,0,0,0,0,1440,1584,3304,2342,0,25,55,64,68,63,25,25,11,5,65,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13993,3587,307,100,23,9999,0,129,0,4347,560,4,3,1478,490,1353,0,0,73,72,35,0,0,0,0,0,1440,1584,3304,2342,0,25,55,64,68,63,25,25,11,5,65,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
14994,3587,307,100,23,9999,0,29,0,4347,126,4,3,1478,490,1353,0,0,73,72,36,0,0,0,0,0,1440,1584,3304,2342,0,25,55,64,68,63,25,25,11,5,65,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
15994,3587,307,100,23,9999,0,46,0,4347,199,4,3,1478,490,1353,0,0,73,72,34,0,0,0,0,0,1440,1584,3304,2342,0,25,55,64,68,63,25,25,11,5,65,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
16994,3587,307,100,23,9999,0,11,0,4347,47,5,3,1766,490,1555,0,0,46,72,34,0,0,73,0,0,1440,1584,6019,674,0,84,33,42,78,72,4,30,84,13,5,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17994,3587,307,100,23,9999,0,275,0,4328,1190,5,3,1766,490,1353,0,0,10,72,57,0,29,50,0,0,1440,1584,4864,689,0,30,30,50,50,69,19,19,30,9,41,0,0,10103,409,0,243,55,299,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
18994,3587,307,100,23,9999,0,0,0,4328,0,5,3,1766,490,2000,0,0,71,72,37,0,0,0,0,0,1440,1584,5089,689,0,21,40,50,64,61,19,15,21,9,37,0,0,10103,409,0,243,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20006,3125,721,100,23,9999,0,73,0,4328,315,5,3,1766,490,1353,0,0,47,72,37,0,9,45,0,1,1440,1584,8909,1082,0,26,56,44,89,76,26,14,25,14,47,0,0,11500,840,0,640,64,704,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20994,3125,721,100,23,9999,0,348,0,4328,1506,5,3,1766,490,1804,0,0,64,72,55,0,61,22,0,1,1440,1584,8346,1049,0,28,62,63,69,72,14,23,28,9,72,0,0,11500,840,0,640,64,704,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
