Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
998,3637,286,62,38,1063,0,1193,0,4064,4848,2,2,2419,441,2000,0,0,72,72,37,0,0,0,0,0,1440,1584,1112,977,134,13,36,31,30,36,13,9,5,13,18,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,3637,286,62,38,1063,0,1278,0,4064,5193,2,2,2419,441,2000,0,0,73,72,37,0,0,0,0,0,1440,1584,1180,978,136,9,43,40,35,44,5,4,9,9,18,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,3637,286,62,38,1063,0,1233,0,4064,5010,2,2,2419,441,2000,0,0,73,72,37,0,0,0,0,0,1440,1584,1180,978,136,9,43,40,35,44,5,4,9,9,18,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,3637,286,62,38,1063,0,1181,0,4064,4799,2,2,1382,441,2000,0,0,73,72,35,0,0,0,0,0,1440,1584,1176,978,136,100,39,34,11,35,4,100,0,5,9,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,3637,286,62,38,1063,0,1321,0,4064,5368,4,2,1478,441,1353,0,0,16,72,36,0,0,45,0,0,1440,1584,1457,972,138,81,31,36,19,17,18,5,81,9,9,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,3637,286,62,38,1063,0,1256,0,4084,5129,4,2,1478,441,1353,0,0,16,72,37,0,0,45,0,0,1440,1584,1457,972,138,81,31,36,19,17,18,5,81,9,9,0,0,10420,389,0,231,46,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,3637,286,62,38,1190,0,1190,0,4077,4851,4,2,1478,441,2000,0,0,16,72,37,0,9,68,0,0,1440,1584,1187,976,139,64,44,38,38,30,28,23,64,0,9,0,0,10420,389,0,231,46,277,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998,3637,286,62,38,1190,0,1369,0,4077,5581,4,2,1478,441,1804,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,3637,286,62,38,1190,0,1356,0,4077,5528,4,2,1478,441,2000,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,3637,286,62,38,1190,0,1328,0,4077,5414,4,2,1478,441,1353,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999,3637,286,62,38,1190,0,1282,0,4077,5226,4,2,1478,490,1353,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,3637,286,62,38,1190,0,1286,0,4077,5243,4,2,1478,525,1353,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,3637,286,62,38,1190,0,1335,0,4077,5442,4,2,1382,525,1555,0,0,6,72,52,0,14,49,0,0,1440,1584,138,982,140,29,36,31,33,27,14,29,18,13,11,0,0,10420,389,0,231,46,277,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,3637,286,62,38,1335,0,756,0,4087,3089,4,4,1478,525,1804,0,0,67,72,55,2,3,49,0,0,1440,1584,12843,1015,119,27,45,31,26,25,14,27,10,9,97,0,0,10420,389,0,231,46,277,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14999,3637,286,62,38,1335,0,720,0,4087,2942,4,4,1478,525,2000,0,0,52,72,52,0,0,7,0,0,1440,1584,12762,997,120,21,25,43,26,14,21,19,15,9,98,0,0,10420,389,0,231,46,277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,3637,286,62,38,720,0,751,0,4047,3039,3,4,1382,525,1555,0,0,69,72,51,0,0,3,0,0,1440,1584,12968,1043,193,23,44,26,36,25,18,19,23,9,97,0,0,10420,389,0,231,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,3637,286,62,38,751,0,743,0,4046,3006,4,4,1478,525,1555,0,0,69,72,52,0,0,17,0,0,1440,1584,13407,1095,122,36,43,33,22,36,36,19,34,9,95,0,0,10420,389,0,231,46,277,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,3637,286,62,38,751,0,702,0,4046,2840,4,4,1478,525,1804,0,0,53,72,53,0,0,10,0,0,1440,1584,13401,1049,121,31,41,38,42,43,25,19,31,0,95,0,0,10420,389,0,231,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19001,3637,286,62,38,702,0,656,0,4042,2651,3,4,1382,525,1804,0,0,63,72,51,0,0,10,0,0,1440,1584,13556,1038,119,34,44,50,42,58,34,21,28,5,95,0,0,10420,389,0,231,46,277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007,2777,1185,62,38,702,0,701,0,4042,2833,3,4,1382,525,1804,0,0,62,72,52,0,0,10,0,0,1440,1584,13397,998,120,30,54,50,26,17,30,14,23,9,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,2777,1185,62,38,702,0,649,0,4042,2623,2,4,1171,525,2000,0,0,64,72,51,0,0,8,0,0,1440,1584,13480,1013,115,31,39,43,40,45,26,14,31,5,97,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,2777,1185,62,38,702,0,666,0,4042,2691,2,4,1171,525,2000,0,0,65,72,51,0,0,9,0,0,1440,1584,13684,1058,120,33,42,25,39,35,25,15,33,9,94,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000,2777,1185,62,38,702,0,714,0,4042,2885,2,4,1171,525,2000,0,0,62,72,51,0,0,10,0,0,1440,1584,13557,1033,120,33,42,25,39,44,28,19,33,9,94,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,2777,1185,62,38,714,0,683,0,4042,2760,2,4,1171,525,2000,0,0,63,72,51,0,0,10,0,0,1440,1584,13700,1031,120,30,45,42,26,40,26,14,30,5,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,2777,1185,62,38,714,0,674,0,4042,2724,2,4,1171,525,2000,0,0,62,72,52,0,0,10,0,0,1440,1584,13513,1029,119,34,50,27,40,43,34,10,25,5,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,2777,1185,62,38,714,0,689,0,4042,2784,2,4,1171,525,2000,0,0,63,72,52,0,0,10,0,0,1440,1584,13625,1039,119,33,29,40,31,47,33,14,26,17,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,2777,1185,62,38,689,0,702,0,4042,2837,2,4,1171,525,2000,0,0,62,72,52,0,0,11,0,0,1440,1584,13823,1007,119,31,47,52,47,36,31,10,21,5,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,2777,1185,62,38,689,0,724,0,4042,2926,2,4,1171,525,2000,0,0,62,72,51,0,0,11,0,0,1440,1584,13707,994,120,26,42,51,16,47,26,19,25,13,90,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,2777,1185,62,38,689,0,681,0,4042,2752,2,4,1171,525,2000,0,0,61,72,52,0,0,11,0,0,1440,1584,13688,1010,119,31,52,29,33,55,21,22,31,5,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,2777,1185,62,38,689,0,665,0,4042,2687,2,4,1171,525,2000,0,0,62,72,51,0,0,11,0,0,1440,1584,13744,1026,117,33,42,50,18,40,26,18,33,9,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,2777,1185,62,38,689,0,705,0,4042,2849,2,4,1171,525,2000,0,0,62,72,52,0,0,12,0,0,1440,1584,13642,1025,121,28,47,45,40,33,28,19,28,9,96,0,0,11263,1299,0,1116,53,1169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,2777,1185,62,38,705,0,246,0,4040,993,2,4,1171,525,2000,0,0,62,72,51,0,0,10,0,0,1440,1584,13696,1003,119,28,50,29,39,40,19,19,28,5,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,2777,1185,62,38,705,0,716,0,4040,2892,2,4,1171,525,1555,0,0,62,72,51,0,0,12,0,0,1440,1584,13855,1083,116,36,55,50,30,45,21,14,36,13,90,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34002,2777,1185,62,38,705,0,690,0,4040,2787,2,4,1171,525,1555,0,0,60,72,52,0,0,13,0,0,1440,1584,14125,1076,121,34,39,38,45,45,27,33,34,5,93,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,2777,1185,62,38,705,0,730,0,4040,2949,2,4,1171,525,1555,0,0,60,72,51,0,0,13,0,0,1440,1584,13933,1041,122,40,50,45,42,44,40,15,16,5,92,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36001,2777,1185,62,38,705,0,711,0,4040,2872,2,4,1171,525,1555,0,0,60,72,52,0,0,12,0,0,1440,1584,13776,1038,121,37,45,42,31,46,37,14,28,9,95,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,2777,1185,62,38,711,0,732,0,4042,2958,2,4,1171,525,1555,0,0,60,72,51,0,0,14,0,0,1440,1584,14249,1038,116,33,52,47,36,34,33,27,25,5,93,0,0,11263,1299,0,1116,53,1169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38001,2777,1185,62,38,711,0,726,0,4042,2934,2,4,1171,525,1555,0,0,60,72,51,0,0,14,0,0,1440,1584,14089,1074,116,35,45,52,35,51,25,22,35,5,91,0,0,11263,1299,0,1116,53,1169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,2777,1185,62,38,711,0,705,0,4042,2849,2,4,1171,525,1555,0,0,60,72,51,0,0,12,0,0,1440,1584,14032,1068,117,34,50,50,43,50,30,19,34,9,93,0,0,11263,1299,0,1116,53,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40010,2772,1187,62,38,705,0,766,0,4042,3096,2,3,1171,490,1555,0,0,61,72,51,0,0,12,0,0,1440,1584,13876,1003,0,28,50,39,33,37,25,19,28,9,93,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41002,2772,1187,62,38,705,0,761,0,4042,3075,2,4,1171,525,1555,0,0,61,72,52,0,0,13,0,0,1440,1584,14184,1065,122,28,44,47,30,52,15,19,28,13,91,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,2772,1187,62,38,705,0,707,0,4042,2857,2,3,1171,490,1555,0,0,61,72,52,0,0,15,0,0,1440,1584,14915,998,0,21,50,46,31,30,19,5,21,9,92,0,0,11265,1302,0,1119,53,1172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43002,2772,1187,62,38,705,0,757,0,4042,3059,2,3,1171,490,1555,0,0,58,72,51,0,0,14,0,0,1440,1584,14866,1002,0,33,36,45,39,33,21,22,33,5,91,0,0,11265,1302,0,1119,53,1172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44001,2772,1187,62,38,705,0,856,0,4042,3459,2,3,1171,490,1555,0,0,57,72,52,0,0,15,0,0,1440,1584,15045,1013,0,28,38,57,31,42,25,10,28,9,88,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45001,2772,1187,62,38,705,0,741,0,4043,2995,2,4,1171,525,1555,0,0,56,72,53,0,0,18,0,0,1440,1584,13936,1021,66,31,44,50,26,45,31,19,26,9,92,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46002,2772,1187,63,38,741,0,723,0,4043,2923,2,3,1171,490,1804,0,0,59,72,52,0,0,15,0,0,1440,1584,14736,957,0,31,43,47,33,38,21,21,31,5,92,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47003,2772,1187,63,38,723,0,704,0,4043,2846,2,4,1171,525,1804,0,0,58,72,52,0,0,15,0,0,1440,1584,12956,980,106,39,50,52,56,40,39,26,30,13,97,0,0,11265,1302,0,1119,53,1172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48001,2772,1187,63,38,704,0,724,0,4040,2924,2,4,1171,525,1804,0,0,68,72,50,0,0,8,0,0,1440,1584,12877,977,114,36,52,43,43,40,36,22,30,9,98,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49018,2772,1187,63,38,704,0,694,0,4040,2803,2,4,1171,525,1804,0,0,69,72,50,0,0,6,0,0,1440,1584,13219,990,113,37,58,39,43,30,37,19,30,5,99,0,0,11265,1302,0,1119,53,1172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002,2772,1187,63,38,704,0,519,0,4040,2096,4,4,2419,525,2000,0,0,64,72,51,0,0,6,0,0,1440,1584,12896,1004,116,22,75,57,76,66,22,14,21,14,98,0,0,11265,1302,0,1119,53,1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51002,2772,1187,63,38,704,0,651,0,4040,2630,4,4,2419,525,2000,0,0,68,72,52,0,0,9,0,0,1440,1584,12806,3105,118,14,45,59,66,61,14,14,14,9,93,0,0,11265,1302,0,1119,53,1172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51217,2772,1187,63,38,704,0,651,0,4040,2630,4,4,2419,525,2000,0,0,68,72,52,0,0,9,0,0,1440,1584,12806,3105,118,14,45,59,66,61,14,14,14,9,93,0,0,11265,1302,0,1119,53,1172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,802,920
