Frame, Time (ms)
  364,  4681.243
  365,  4691.864
  366,  4702.800
  367,  4714.185
  368,  4724.708
  369,  4737.069
  370,  4748.324
  371,  4758.944
  372,  4769.503
  373,  4780.641
  374,  4791.605
  375,  5191.935
  376,  5195.972
  377,  5253.366
  378,  5261.591
  379,  5272.085
  380,  5284.101
  381,  5294.961
  382,  5306.061
  383,  5317.060
  384,  5327.779
  385,  5339.542
  386,  5350.833
  387,  5383.583
  388,  5394.827
  389,  5405.839
  390,  5417.337
  391,  5428.875
  392,  5439.200
  393,  5450.871
  394,  5461.502
  395,  5472.220
  396,  5483.927
  397,  5495.037
  398,  5506.320
  399,  5516.799
  400,  5527.868
  401,  5539.193
  402,  5549.827
  403,  5562.343
  404,  5572.693
  405,  5583.700
  406,  5594.829
  407,  5605.580
  408,  5616.719
  409,  5628.584
  410,  5639.549
  411,  5650.689
  412,  5661.605
  413,  5672.373
  414,  5683.743
  415,  5694.590
  416,  5706.116
  417,  5717.149
  418,  5727.933
  419,  5739.494
  420,  5750.007
  421,  5761.516
  422,  5772.863
  423,  5783.934
  424,  5794.995
  425,  5806.127
  426,  5816.610
  427,  5827.968
  428,  5839.539
  429,  5851.026
  430,  5861.981
  431,  5872.419
  432,  5883.230
  433,  5894.865
  434,  5905.485
  435,  5917.230
  436,  5928.452
  437,  5939.336
  438,  5950.350
  439,  5961.250
  440,  5972.312
  441,  5983.858
  442,  5994.885
  443,  6006.443
  444,  6017.255
  445,  6028.348
  446,  6038.840
  447,  6050.674
  448,  6062.233
  449,  6072.754
  450,  6083.687
  451,  6094.721
  452,  6105.568
  453,  6116.831
  454,  6128.503
  455,  6136.732
  456,  6147.541
  457,  6158.206
  458,  6170.100
  459,  6181.041
  460,  6191.824
  461,  6203.477
  462,  6214.479
  463,  6225.943
  464,  6236.840
  465,  6247.439
  466,  6258.917
  467,  6269.792
  468,  6281.059
  469,  6291.957
  470,  6302.652
  471,  6313.845
  472,  6325.637
  473,  6336.469
  474,  6348.019
  475,  6358.998
  476,  6369.925
  477,  6381.221
  478,  6391.856
  479,  6402.745
  480,  6414.246
  481,  6425.709
  482,  6436.784
  483,  6448.191
  484,  6458.688
  485,  6469.668
  486,  6481.611
  487,  6492.197
  488,  6503.105
  489,  6514.542
  490,  6525.045
  491,  6536.549
  492,  6547.874
  493,  6558.951
  494,  6569.866
  495,  6581.583
  496,  6592.120
  497,  6603.157
  498,  6614.112
  499,  6625.684
  500,  6636.565
  501,  6647.045
  502,  6658.972
  503,  6670.157
