"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:33:45.303"	"41.788437140681352844"	"1874"	"3568701440"	"18275926016"	"1437974528"	"1283280896"
"08/05/2022 11:33:46.296"	"51.909765952267484579"	"1874"	"3582390272"	"18275926016"	"1439408128"	"1284714496"
"08/05/2022 11:33:47.284"	"34.804836247168914554"	"1874"	"3583229952"	"18275926016"	"1445842944"	"1291149312"
"08/05/2022 11:33:48.298"	"40.087265413023168037"	"1874"	"1994207232"	"16700768256"	"1441538048"	"1286836224"
"08/05/2022 11:33:49.295"	"39.174908482399395382"	"1874"	"1995153408"	"16700768256"	"1442459648"	"1287757824"
"08/05/2022 11:33:50.304"	"40.231523629446918733"	"1874"	"1993895936"	"16700768256"	"1441386496"	"1286684672"
"08/05/2022 11:33:51.307"	"34.297908590860323841"	"1874"	"1926991872"	"16633593856"	"1441763328"	"1287061504"
"08/05/2022 11:33:52.296"	"47.36248787899210555"	"1874"	"1927634944"	"16633593856"	"1442398208"	"1287696384"
"08/05/2022 11:33:53.288"	"47.257273537096281757"	"1874"	"1930473472"	"16633593856"	"1443901440"	"1289199616"
"08/05/2022 11:33:54.298"	"37.131209117919908635"	"1874"	"1931202560"	"16633593856"	"1445765120"	"1291063296"
"08/05/2022 11:33:55.293"	"45.530143190479130055"	"1874"	"1931415552"	"16633593856"	"1445961728"	"1291259904"
"08/05/2022 11:33:56.301"	"38.764086310762486676"	"1874"	"1943379968"	"16633593856"	"1449148416"	"1294446592"
"08/05/2022 11:33:57.291"	"44.207239903041148921"	"1874"	"1933033472"	"16633593856"	"1447567360"	"1292865536"
"08/05/2022 11:33:58.300"	"44.88244983045948544"	"1875"	"1933684736"	"16633593856"	"1448189952"	"1293488128"
"08/05/2022 11:33:59.297"	"37.615381420970685156"	"1872"	"1933873152"	"16647028736"	"1448435712"	"1293733888"
"08/05/2022 11:34:00.294"	"21.956068391321277744"	"1872"	"1934880768"	"16647028736"	"1449414656"	"1294712832"
"08/05/2022 11:34:01.302"	"34.080686011739821595"	"1873"	"1935560704"	"16656244736"	"1451630592"	"1295380480"
"08/05/2022 11:34:02.295"	"36.215730974786893626"	"1873"	"1936154624"	"16647028736"	"1450676224"	"1295974400"
"08/05/2022 11:34:03.306"	"46.339390785544367191"	"1873"	"1936695296"	"16647028736"	"1451212800"	"1296510976"
"08/05/2022 11:34:04.300"	"34.587272467313646018"	"1875"	"1937682432"	"16647028736"	"1451032576"	"1296330752"
"08/05/2022 11:34:05.290"	"41.048713025592775239"	"1875"	"1936437248"	"16647028736"	"1451106304"	"1296404480"
"08/05/2022 11:34:06.298"	"51.137465838933124473"	"1875"	"1937121280"	"16647028736"	"1451786240"	"1297084416"
"08/05/2022 11:34:07.291"	"51.938262944752700889"	"1875"	"1939369984"	"16647028736"	"1453842432"	"1299140608"
"08/05/2022 11:34:08.309"	"38.35228848657672529"	"1875"	"1940340736"	"16647028736"	"1454809088"	"1300107264"
"08/05/2022 11:34:09.302"	"36.185056445163944261"	"1875"	"1940946944"	"16647028736"	"1455403008"	"1300701184"
"08/05/2022 11:34:10.294"	"34.67632337963971878"	"1875"	"1952677888"	"16647028736"	"1458339840"	"1303638016"
"08/05/2022 11:34:11.301"	"44.966755116584096186"	"1869"	"1953349632"	"16647028736"	"1461321728"	"1306619904"
"08/05/2022 11:34:12.294"	"28.333426350922657377"	"1869"	"1942953984"	"16647028736"	"1457385472"	"1302683648"
"08/05/2022 11:34:13.307"	"41.637633413145991312"	"1869"	"1954701312"	"16647028736"	"1462607872"	"1307906048"
"08/05/2022 11:34:14.304"	"34.505305836962705257"	"1869"	"1944268800"	"16647028736"	"1458683904"	"1303982080"
"08/05/2022 11:34:15.297"	"34.610705828835534703"	"1869"	"1945292800"	"16647028736"	"1459666944"	"1304965120"
"08/05/2022 11:34:16.292"	"47.078737946336566722"	"1869"	"1945571328"	"16647028736"	"1459965952"	"1305264128"
"08/05/2022 11:34:17.301"	"29.435473476097651968"	"1869"	"1946251264"	"16647028736"	"1460617216"	"1305915392"
"08/05/2022 11:34:18.292"	"23.645929409371849061"	"1869"	"1947238400"	"16647028736"	"1461530624"	"1306828800"
"08/05/2022 11:34:19.302"	"37.138236438849169474"	"1869"	"1947906048"	"16647028736"	"1462190080"	"1307488256"
"08/05/2022 11:34:20.295"	"36.180612004301707429"	"1869"	"1959473152"	"16647028736"	"1467863040"	"1313161216"
"08/05/2022 11:34:21.310"	"41.57799978554375997"	"1869"	"1960333312"	"16647028736"	"1466986496"	"1312284672"
"08/05/2022 11:34:22.303"	"40.917049532744918849"	"1869"	"1949949952"	"16647028736"	"1464229888"	"1309528064"
"08/05/2022 11:34:23.295"	"66.111208270101641915"	"1869"	"1948647424"	"16663609344"	"1463087104"	"1308385280"
"08/05/2022 11:34:24.305"	"30.940027336132953195"	"1869"	"1949245440"	"16672825344"	"1467551744"	"1308962816"
"08/05/2022 11:34:25.298"	"26.759791917872899347"	"1869"	"1950236672"	"16663609344"	"1464655872"	"1309954048"
"08/05/2022 11:34:26.292"	"22.009302967638831205"	"1869"	"1950736384"	"16672825344"	"1469685760"	"1310437376"
"08/05/2022 11:34:27.306"	"52.362734725506911104"	"1869"	"1953447936"	"16663609344"	"1467666432"	"1312964608"
"08/05/2022 11:34:28.301"	"29.855298720931124024"	"1869"	"1965367296"	"16663609344"	"1472536576"	"1317834752"
"08/05/2022 11:34:29.290"	"36.317566970098781098"	"1869"	"1963556864"	"16663609344"	"1470812160"	"1316110336"
"08/05/2022 11:34:30.304"	"40.064892798674527796"	"1869"	"1962291200"	"16663609344"	"1469714432"	"1315012608"
"08/05/2022 11:34:31.293"	"33.187471970809383492"	"1869"	"1964527616"	"16663609344"	"1471774720"	"1317072896"
