Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
16999,3626,285,70,35,0,0,0,0,4030,0,4,3,1382,490,1804,0,0,67,72,51,0,0,4,0,0,1440,1584,13332,917,0,19,43,45,29,26,10,14,19,13,98,0,0,10454,389,0,230,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,3626,285,70,35,0,0,0,0,4030,0,3,3,1382,490,1804,0,0,68,72,51,0,0,4,0,0,1440,1584,13324,911,0,26,37,36,46,27,26,14,22,9,98,0,0,10454,389,0,230,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18999,3626,285,70,35,0,0,0,0,4030,0,3,3,1171,490,1804,0,0,68,72,52,0,0,5,0,0,1440,1584,13169,926,0,19,26,33,33,38,19,19,14,0,99,0,0,10454,389,0,230,46,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1804,0,0,68,72,51,0,0,4,0,0,1440,1584,13295,913,0,22,27,40,25,27,22,19,21,13,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20999,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1353,0,0,69,72,51,0,0,4,0,0,1440,1584,13236,913,0,23,33,39,19,23,23,22,14,13,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,69,72,50,0,0,4,0,0,1440,1584,13280,972,0,23,40,16,28,11,23,22,14,5,98,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22999,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,68,72,51,0,0,4,0,0,1440,1584,13286,1005,0,28,31,28,21,5,28,14,10,9,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23999,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,68,72,52,0,0,4,0,0,1440,1584,13266,982,0,19,30,38,17,5,19,10,15,13,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,67,72,51,0,0,6,0,0,1440,1584,13295,971,0,26,30,33,28,21,11,26,23,5,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,68,72,51,0,0,5,0,0,1440,1584,13302,982,0,27,33,36,11,28,27,10,22,9,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,68,72,51,0,0,5,0,0,1440,1584,13407,965,0,23,36,45,11,19,23,19,14,5,98,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,69,72,50,0,0,7,0,0,1440,1584,13226,987,0,28,33,31,16,14,10,26,28,9,98,0,0,11296,1259,0,1076,53,1129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,67,72,52,0,0,8,0,0,1440,1584,13393,977,0,22,38,28,30,21,22,14,15,9,98,0,0,11296,1259,0,1076,53,1129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,68,72,51,0,0,6,0,0,1440,1584,13318,978,0,21,39,21,25,21,21,19,18,9,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30999,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,490,1555,0,0,67,72,51,0,0,5,0,0,1440,1584,14868,1023,0,22,6,22,33,11,10,19,22,9,91,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,2805,1145,70,35,0,0,0,0,4030,0,2,3,1171,525,1555,0,0,59,72,52,0,0,13,0,0,1440,1584,14083,1001,0,29,30,31,15,11,5,29,22,5,95,0,0,11296,1259,0,1076,53,1129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,2805,1145,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,63,72,51,0,0,11,0,0,1440,1584,12862,1040,121,23,40,41,12,21,14,10,23,5,98,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,2805,1145,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,67,72,51,0,0,8,0,0,1440,1584,13290,1067,122,23,22,17,13,30,22,10,23,9,97,0,0,11296,1259,0,1076,53,1129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,2805,1145,70,35,0,0,65,0,4030,261,2,4,1171,525,1804,0,0,70,72,51,0,0,6,0,0,1440,1584,12250,992,142,23,30,35,28,27,23,14,22,9,98,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,2805,1145,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,70,72,55,0,0,0,0,0,1440,1584,12434,966,174,19,35,38,16,26,19,19,19,5,93,0,0,11296,1259,0,1076,53,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,2805,1145,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,71,72,51,0,0,5,0,0,1440,1584,12824,1017,113,27,42,21,31,5,27,22,15,13,97,0,0,11296,1259,0,1076,53,1129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
