Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
994,3121,276,68,32,949,0,982,0,4105,4031,3,2,2419,441,2000,0,0,61,72,33,0,29,0,0,0,1440,1584,1123,714,0,13,78,75,81,81,4,9,13,10,14,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,3121,276,68,32,949,0,998,0,4108,4099,2,2,2419,441,2000,0,0,74,72,51,0,42,0,0,0,1440,1584,1108,716,0,13,66,69,77,80,13,5,5,9,14,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,3121,276,68,32,998,0,1007,0,4108,4136,2,2,2419,441,2000,0,0,71,72,40,0,0,0,0,0,1440,1584,1190,704,0,13,44,47,33,38,13,5,9,0,15,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,3121,276,68,32,998,0,992,0,4108,4075,3,2,1382,441,1353,0,0,72,72,38,0,0,27,0,0,1440,1584,837,712,0,100,26,22,38,45,4,100,0,4,5,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,3121,276,68,32,998,0,944,0,4107,3877,3,2,1478,441,1353,0,0,72,72,38,0,0,27,0,0,1440,1584,837,712,0,100,26,22,38,45,4,100,0,4,5,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,3121,276,68,32,998,0,979,0,4107,4020,3,2,1478,441,1353,0,0,72,72,37,0,0,27,0,0,1440,1584,837,712,0,100,26,22,38,45,4,100,0,4,5,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6995,3121,276,68,32,992,0,1000,0,4107,4107,4,2,1478,441,2000,0,0,19,72,37,0,0,27,0,0,1440,1584,196,717,0,80,64,75,64,73,0,19,80,0,5,0,0,10420,368,0,230,38,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,3121,276,68,32,992,0,998,0,4108,4099,4,2,1478,441,1353,0,0,2,72,34,0,11,50,0,0,1440,1584,148,722,0,100,44,59,31,44,21,100,28,34,7,0,0,10420,368,0,230,38,268,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8995,3121,276,68,32,998,0,996,0,4108,4091,4,2,1478,441,2000,0,0,56,72,42,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,3121,276,68,32,998,0,994,0,4108,4083,4,2,1478,441,1353,0,0,56,72,42,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006,3121,276,68,32,998,0,977,0,4109,4014,4,2,1478,490,1353,0,0,56,72,42,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11995,3121,276,68,32,998,0,982,0,4108,4034,4,2,1478,490,1353,0,0,56,72,41,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13020,3121,276,68,32,998,0,982,0,4108,4034,4,2,1382,490,1353,0,0,56,72,42,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14003,3121,276,68,32,998,0,979,0,4108,4021,4,2,1382,490,1353,0,0,56,72,42,0,31,2,0,0,1440,1584,135,724,0,18,29,42,35,31,9,18,14,13,7,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14996,3121,276,68,32,982,0,956,0,4108,3927,2,3,1382,490,2000,0,0,56,72,43,0,31,2,0,0,1440,1584,135,724,0,28,86,52,57,31,13,28,0,0,84,0,0,10420,368,0,230,38,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
