Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
16906,3471,310,84,39,9999,0,1236,0,4099,5066,3,2,1382,441,1804,1,1,73,72,47,0,73,0,15,0,1440,1584,6516,1417,0,22,38,17,22,23,15,5,22,9,59,0,0,10476,407,0,264,39,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17906,3471,310,84,39,9999,0,1243,0,4099,5095,2,2,1171,441,1804,1,1,72,72,47,0,73,0,4,0,1440,1584,6514,1421,0,30,38,6,14,33,30,20,28,5,58,0,0,10476,407,0,264,39,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18906,3471,310,84,39,9999,0,1257,0,4085,5134,2,2,1171,441,1804,1,1,73,72,47,0,73,0,5,0,1440,1584,6523,1426,0,23,47,28,14,28,23,14,15,10,59,0,0,10476,407,0,264,39,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,2588,1229,84,39,9999,0,1249,0,4085,5102,2,2,1171,441,1804,1,1,73,72,47,0,73,0,5,0,1440,1584,6510,1418,0,31,40,27,6,15,31,21,11,13,58,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20906,2588,1229,84,39,9999,0,1257,0,4085,5134,2,2,1171,441,1804,1,1,73,72,47,0,73,0,5,0,1440,1584,6499,1425,0,30,56,31,11,11,30,0,25,0,58,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21906,2588,1229,84,39,9999,0,1246,0,4085,5089,2,2,1171,441,1804,1,1,72,72,47,0,73,0,2,0,1440,1584,6506,1424,0,28,25,44,21,30,23,14,28,10,58,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22906,2588,1229,84,39,9999,0,1312,0,4085,5359,2,2,1171,441,1804,1,1,73,72,47,0,73,0,2,0,1440,1584,6509,1423,0,25,28,29,17,15,15,10,25,17,59,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23906,2588,1229,84,39,9999,0,1210,0,4085,4942,2,2,1171,441,1804,1,1,73,72,47,0,73,0,3,0,1440,1584,6534,1417,0,26,17,21,27,45,19,14,26,9,59,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24906,2588,1229,84,39,9999,0,1231,0,4085,5028,2,2,1171,441,1804,1,1,72,72,47,0,71,2,3,0,1440,1584,6513,1421,0,23,30,39,18,11,19,14,23,9,59,0,0,11815,1348,0,1163,49,1212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25906,2588,1229,84,39,9999,0,1218,0,4085,4975,2,2,1171,441,1804,1,1,73,72,47,0,73,0,3,0,1440,1584,6496,1427,0,33,39,25,21,19,19,18,33,5,59,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
