Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
898,3465,311,77,41,9999,0,977,0,3997,3905,2,2,2419,441,2000,1,1,73,72,45,0,64,9,10,0,1440,1584,1642,964,0,9,36,52,43,56,5,5,9,18,19,0,0,10486,408,0,264,40,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,3465,311,77,41,9999,0,957,0,3997,3825,2,2,2419,441,2000,1,1,73,72,47,0,73,0,5,0,1440,1584,1635,1291,0,13,23,33,21,31,13,9,4,14,22,0,0,10486,408,0,264,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,3465,311,77,41,9999,0,1029,0,3997,4112,2,2,2419,441,2000,1,1,73,72,47,0,73,0,8,0,1440,1584,1631,1293,0,9,39,56,47,47,9,9,9,10,22,0,0,10486,408,0,264,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,3465,311,77,41,9999,0,932,0,3997,3725,2,2,1171,441,1353,1,1,73,72,47,0,73,0,2,0,1440,1584,1630,1293,0,9,35,27,39,25,9,5,0,9,22,0,0,10486,408,0,264,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,3465,311,77,41,9999,0,1049,0,3997,4192,2,2,1171,441,2000,1,1,66,72,46,0,65,8,2,0,1440,1584,1011,1301,0,19,27,26,36,25,19,9,0,14,18,0,0,10486,408,0,264,40,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,3465,311,77,41,9999,0,990,0,3997,3957,2,2,1171,441,1353,1,1,64,72,47,0,66,6,1,0,1440,1584,1021,1298,0,14,45,30,36,26,10,14,0,5,14,0,0,10486,408,0,264,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,3465,311,77,41,9999,0,1045,0,3997,4176,2,2,1171,441,1555,1,1,73,72,47,0,63,11,1,0,1440,1584,968,1292,0,38,36,47,28,38,35,38,14,14,15,0,0,10486,408,0,264,40,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7899,3465,311,77,41,9999,0,1077,0,4004,4312,2,2,1171,441,1353,1,1,62,72,45,0,59,13,9,0,1440,1584,1448,1315,0,19,40,44,28,25,15,19,18,14,21,0,0,10486,408,0,264,40,304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,3465,311,77,41,9999,0,1169,0,4004,4680,2,2,1171,441,2000,1,1,73,72,47,0,73,0,3,0,1440,1584,1567,1310,0,23,39,29,39,40,23,18,19,5,22,0,0,10486,408,0,264,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9899,3465,311,77,41,9999,0,1087,0,4004,4352,2,2,1171,441,1353,1,1,27,72,45,0,25,48,1,0,1440,1584,1734,1303,0,54,52,70,55,60,45,45,54,19,24,0,0,10486,408,0,264,40,304,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
