"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:18:06.153"	"38.911059763960324176"	"59.802522251322479008"	"1645613056"	"1780076544"	"1615"	"3459764224"	"18169778176"
"08/10/2022 11:18:07.160"	"38.877238551824646606"	"54.315784497214856685"	"1634402304"	"1768865792"	"1615"	"3448500224"	"18168692736"
"08/10/2022 11:18:08.169"	"38.84290418095022801"	"49.539235569963771866"	"1623179264"	"1757642752"	"1615"	"3437637632"	"18168692736"
"08/10/2022 11:18:09.165"	"38.807913437208142682"	"59.592345201418616796"	"1611718656"	"1746182144"	"1615"	"3426082816"	"18168692736"
"08/10/2022 11:18:10.169"	"38.776765470108195188"	"42.025814085468979897"	"1600393216"	"1734852608"	"1614"	"3414740992"	"18168684544"
"08/10/2022 11:18:11.168"	"38.916907468558498806"	"48.49398579465361081"	"1647591424"	"1782050816"	"1614"	"3461984256"	"18168684544"
"08/10/2022 11:18:12.159"	"38.886153311209319838"	"45.70684033568011273"	"1637457920"	"1771917312"	"1614"	"3452256256"	"18168684544"
"08/10/2022 11:18:13.165"	"38.855888470740964635"	"59.031478119379890757"	"1627242496"	"1761710080"	"1614"	"3442438144"	"18185265152"
"08/10/2022 11:18:14.156"	"38.827389860252708331"	"31.537479898010310819"	"1617960960"	"1752428544"	"1614"	"3432620032"	"18185265152"
"08/10/2022 11:18:15.165"	"38.79142052931511131"	"69.66360442387295393"	"1607045120"	"1741512704"	"1614"	"3421454336"	"18185265152"
"08/10/2022 11:18:16.163"	"38.92360249043525755"	"54.805902672132880582"	"1651191808"	"1785659392"	"1614"	"3466448896"	"18185265152"
"08/10/2022 11:18:17.165"	"38.902705893596333908"	"53.000729190267584556"	"1642012672"	"1776480256"	"1614"	"3457818624"	"18185265152"
"08/10/2022 11:18:18.156"	"38.858609446058657966"	"53.615214630408758012"	"1627746304"	"1762213888"	"1614"	"3442196480"	"18185265152"
