FPS
60
61
59
60
61
59
60
60
60
61
60
60
59
60
48
32
60
60
60
60
61
60
60
60
60
60
60
60
60
59
61
60
60
59
61
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
61
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
61
60
60
60
60
60
60
60
60
60
60
60
60
59
22
11
0
0
0
19
59
60
61
59
60
58
29
59
61
60
60
59
60
60
60
61
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
61
59
60
60
60
60
60
60
60
60
61
59
61
59
61
59
61
59
61
59
61
59
61
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
35
7
0
0
0
28
60
60
60
60
60
33
50
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
34
19
0
0
0
16
52
60
60
60
60
23
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
37
22
0
0
0
0
47
59
60
60
60
30
53
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
33
19
0
0
0
20
54
60
55
20
