Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
54978,3603,311,68,35,352,0,131,0,4034,528,5,3,1478,490,1555,0,0,73,72,34,0,4,0,0,0,1440,1584,6139,690,0,28,57,40,33,76,28,19,28,0,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
55978,3603,311,68,35,352,0,184,0,4034,742,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,0,1440,1584,6110,691,0,28,57,57,26,39,21,16,28,9,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
56978,3603,311,68,35,352,0,317,0,4021,1274,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
57978,3603,311,68,35,352,0,360,0,4021,1447,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
58978,3603,311,68,35,352,0,352,0,4033,1419,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
59978,3603,311,68,35,352,0,347,0,4033,1399,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
60978,3603,311,68,35,352,0,346,0,4033,1395,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
61981,3603,311,68,35,352,0,355,0,4033,1431,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
62979,3603,311,68,35,352,0,368,0,4033,1484,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
63979,3603,311,68,35,352,0,290,0,4033,1169,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6050,690,0,22,63,50,21,52,14,22,14,13,49,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
64984,3603,311,68,35,346,0,263,0,4033,1060,4,3,1766,490,1804,0,0,72,72,33,0,0,0,0,0,1440,1584,6005,690,0,57,47,52,28,72,9,50,57,9,5,0,0,10103,409,0,243,59,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
65979,3603,311,68,35,263,0,207,0,4029,834,5,3,1766,490,2000,0,0,9,72,61,0,0,71,0,0,1440,1584,4800,682,0,66,50,33,94,27,66,42,44,9,26,0,0,10103,409,0,243,59,302,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
66979,3603,311,68,35,263,0,173,0,4029,697,5,3,1766,490,2000,0,0,71,72,46,0,37,51,0,0,1440,1584,4956,690,0,23,75,31,47,36,23,14,14,9,42,0,0,10103,409,0,243,59,302,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
67979,3603,311,68,35,263,0,75,0,4029,302,5,3,1766,490,1555,0,0,71,72,46,0,95,1,0,1,1440,1584,4990,691,0,61,47,38,31,77,61,27,18,9,6,0,0,10103,409,0,243,59,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
