Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11987,3214,316,91,35,9999,0,833,0,4154,3460,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6002,687,0,29,35,31,11,6,0,29,19,9,49,0,0,10103,383,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12988,3214,316,91,35,9999,0,819,0,4154,3402,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6002,687,0,29,35,31,11,6,0,29,19,9,49,0,0,10103,383,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13988,3214,316,91,35,9999,0,821,0,4154,3410,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6002,687,0,29,35,31,11,6,0,29,19,9,49,0,0,10103,383,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
14988,3214,316,91,35,9999,0,808,0,4154,3356,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,6002,687,0,29,35,31,11,6,0,29,19,9,49,0,0,10103,383,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
15988,3214,316,91,35,9999,0,928,0,4164,3864,4,3,1766,490,1353,0,0,72,72,33,0,0,0,0,0,1440,1584,6002,687,0,68,36,42,31,31,68,33,0,0,5,0,0,10103,383,0,243,60,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
16988,3214,316,91,35,9999,0,1148,0,4164,4780,5,3,1766,490,2000,0,0,44,72,33,0,0,71,0,0,1440,1584,4426,684,0,42,39,27,19,28,23,38,42,13,5,0,0,10103,383,0,243,60,303,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17988,3214,316,91,35,9999,0,952,0,4164,3964,5,3,1766,490,1555,0,0,9,72,60,0,49,17,0,0,1440,1584,4775,688,0,18,42,36,34,33,18,11,14,13,42,0,0,10103,383,0,243,60,303,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
18988,3214,316,91,35,9999,0,1007,0,4164,4193,5,3,1766,490,1353,0,0,71,72,45,0,49,17,0,1,1440,1584,4978,689,0,68,39,34,34,30,68,38,0,13,7,0,0,10103,383,0,243,60,303,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20011,2785,712,91,35,9999,0,1283,0,4164,5342,5,3,1766,490,1555,0,0,37,72,54,0,35,45,0,1,1440,1584,8272,1097,0,28,39,45,39,37,28,22,19,0,69,0,0,11484,790,0,621,69,691,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
20988,2785,712,91,35,9999,0,1219,0,4164,5075,5,3,1766,490,1555,0,0,63,72,54,0,70,2,0,1,1440,1584,8048,1056,0,34,40,39,27,41,11,34,10,17,70,0,0,11484,790,0,621,69,691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
21988,2785,712,91,35,9999,0,1270,0,4164,5288,4,3,1478,490,2000,0,0,73,72,52,0,53,0,0,1,1440,1584,7233,1013,0,39,36,47,30,36,39,28,5,5,51,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
22988,2785,712,91,35,9999,0,1250,0,4164,5205,4,3,1478,490,1555,0,0,62,72,47,0,25,11,0,1,1440,1584,7754,1051,0,33,45,39,36,33,33,22,5,9,64,0,0,11484,790,0,621,69,691,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
