"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:44:00.667"	"38.098240932006909532"	"62.384370569150085828"	"1091805184"	"1224765440"	"1526"	"2975002624"	"17667735552"
"08/10/2022 11:44:01.664"	"38.069205297638944785"	"32.916496378658735011"	"1090064384"	"1223024640"	"1526"	"2963963904"	"17667735552"
"08/10/2022 11:44:02.667"	"38.102047899296053401"	"37.375334571536640738"	"1092550656"	"1225519104"	"1526"	"2975756288"	"17667735552"
"08/10/2022 11:44:03.665"	"38.070649313291220039"	"51.699679930728194677"	"1091076096"	"1224044544"	"1526"	"2965012480"	"17684316160"
"08/10/2022 11:44:04.666"	"38.107012477262649952"	"43.670231954312257017"	"1093881856"	"1226850304"	"1526"	"2977120256"	"17684316160"
"08/10/2022 11:44:05.659"	"38.073310614114930672"	"39.362806725066882052"	"1091940352"	"1224908800"	"1526"	"2965860352"	"17684316160"
"08/10/2022 11:44:06.669"	"38.074790439120206997"	"46.41985793493376633"	"1093017600"	"1225986048"	"1526"	"2966974464"	"17684316160"
"08/10/2022 11:44:07.665"	"34.552838056011317747"	"32.932248241054118409"	"1094594560"	"1227567104"	"1526"	"1759121408"	"16476225536"
"08/10/2022 11:44:08.667"	"34.590263346813216572"	"34.294606583247549736"	"1095909376"	"1228881920"	"1526"	"1770782720"	"16476225536"
"08/10/2022 11:44:09.669"	"34.593831639409486911"	"26.527065146377470484"	"1098153984"	"1231126528"	"1526"	"1771503616"	"16476225536"
"08/10/2022 11:44:10.662"	"34.593342345811741723"	"26.726262500847692394"	"1098444800"	"1231417344"	"1526"	"1771786240"	"16476225536"
"08/10/2022 11:44:11.655"	"34.5950847106508661"	"37.769953186409225054"	"1099579392"	"1232551936"	"1526"	"1772900352"	"16476225536"
"08/10/2022 11:44:12.676"	"34.588938656865835242"	"35.222580244266083582"	"1098272768"	"1231245312"	"1526"	"1771098112"	"16475176960"
"08/10/2022 11:44:13.661"	"34.591146473444801757"	"26.943152863657754637"	"1098428416"	"1231400960"	"1526"	"1771241472"	"16475176960"
"08/10/2022 11:44:14.666"	"34.592566623956095384"	"24.87948873247762549"	"1099239424"	"1232211968"	"1526"	"1772064768"	"16475176960"
"08/10/2022 11:44:15.658"	"34.594082258314379885"	"29.946120687481226241"	"1099653120"	"1232625664"	"1526"	"1772494848"	"16475176960"
"08/10/2022 11:44:16.675"	"34.597292527229825509"	"24.563187916640792707"	"1108000768"	"1240973312"	"1526"	"1773576192"	"16475176960"
"08/10/2022 11:44:17.665"	"34.573746573779203572"	"31.585328801756730854"	"1102041088"	"1235013632"	"1526"	"1765851136"	"16475176960"
"08/10/2022 11:44:18.657"	"34.601541057834758419"	"29.931281306859979452"	"1107771392"	"1240743936"	"1526"	"1774944256"	"16475176960"
"08/10/2022 11:44:19.677"	"34.602889612923114271"	"33.691097670173611789"	"1111154688"	"1244127232"	"1526"	"1775222784"	"16475176960"
"08/10/2022 11:44:20.652"	"34.570631765427677351"	"27.231772550803849953"	"1101062144"	"1234034688"	"1526"	"1764659200"	"16475176960"
"08/10/2022 11:44:21.665"	"34.611410562557033188"	"23.152572862072901216"	"1104228352"	"1237200896"	"1526"	"1778667520"	"16475176960"
"08/10/2022 11:44:22.655"	"34.607078469034071588"	"47.331091867453153554"	"1109168128"	"1242140672"	"1526"	"1776889856"	"16475176960"
"08/10/2022 11:44:23.664"	"34.580405786302961246"	"27.86582276900773536"	"1105297408"	"1238269952"	"1526"	"1769181184"	"16475176960"
"08/10/2022 11:44:24.656"	"34.582518119034943993"	"33.098410691233013381"	"1105858560"	"1238831104"	"1526"	"1769721856"	"16475176960"
"08/10/2022 11:44:25.672"	"34.583842808982325323"	"24.610797465639141279"	"1106132992"	"1239105536"	"1526"	"1770000384"	"16475176960"
"08/10/2022 11:44:26.662"	"34.584379832862033766"	"29.96144649372608626"	"1106407424"	"1239379968"	"1523"	"1770274816"	"16475176960"
"08/10/2022 11:44:27.666"	"34.584057618534210121"	"35.817850470503280746"	"1106948096"	"1239920640"	"1523"	"1770827776"	"16475176960"
"08/10/2022 11:44:28.671"	"34.574367137293883445"	"35.765105040682897197"	"1108013056"	"1240989696"	"1525"	"1771925504"	"16475176960"
"08/10/2022 11:44:29.675"	"34.607257492516019681"	"31.115360722617165123"	"1117409280"	"1250385920"	"1525"	"1783074816"	"16475176960"
"08/10/2022 11:44:30.653"	"34.611028650452155375"	"33.553214042560760788"	"1117802496"	"1250779136"	"1525"	"1783476224"	"16475176960"
"08/10/2022 11:44:31.669"	"34.61034841244349991"	"38.455230383870073751"	"1109053440"	"1242030080"	"1525"	"1784311808"	"16491757568"
"08/10/2022 11:44:32.672"	"34.612424959105538846"	"24.916668693222387532"	"1108660224"	"1241636864"	"1525"	"1784582144"	"16491757568"
"08/10/2022 11:44:33.669"	"34.605753802369761729"	"29.781600924440954969"	"1108840448"	"1241817088"	"1525"	"1783083008"	"16491757568"
"08/10/2022 11:44:34.661"	"34.605288373912983957"	"36.213647166467900718"	"1109110784"	"1242087424"	"1525"	"1783357440"	"16491757568"
"08/10/2022 11:44:35.660"	"34.607961595665656773"	"32.85025479783915614"	"1110061056"	"1243037696"	"1525"	"1784340480"	"16491757568"
"08/10/2022 11:44:36.656"	"34.617735616540940669"	"32.933180346060105137"	"1111109632"	"1244086272"	"1525"	"1786941440"	"16491757568"
"08/10/2022 11:44:37.666"	"34.61736567193115377"	"32.509701390280788758"	"1111162880"	"1244139520"	"1525"	"1787494400"	"16491757568"
"08/10/2022 11:44:38.670"	"34.618809687583429024"	"28.017566640716175641"	"1111953408"	"1244930048"	"1525"	"1788309504"	"16491757568"
"08/10/2022 11:44:39.660"	"34.618475529043578831"	"34.709505921416464957"	"1113935872"	"1246912512"	"1525"	"1788731392"	"16491757568"
"08/10/2022 11:44:40.655"	"34.615456204539036378"	"29.840507200671446242"	"1113190400"	"1246167040"	"1525"	"1787502592"	"16491757568"
"08/10/2022 11:44:41.664"	"34.584153102381193889"	"37.172576511570781577"	"1111961600"	"1244938240"	"1525"	"1776984064"	"16491757568"
"08/10/2022 11:44:42.668"	"34.622115440345865522"	"26.43447782389885603"	"1114296320"	"1247272960"	"1525"	"1788641280"	"16491757568"
"08/10/2022 11:44:43.660"	"34.622831464424457693"	"28.370435474331994641"	"1114558464"	"1247535104"	"1525"	"1788915712"	"16491757568"
"08/10/2022 11:44:44.664"	"34.624693201534611831"	"28.003869263500728692"	"1115095040"	"1248071680"	"1525"	"1789468672"	"16491757568"
"08/10/2022 11:44:45.656"	"34.62413228923085029"	"40.957435117877764696"	"1115619328"	"1248595968"	"1525"	"1790009344"	"16491757568"
"08/10/2022 11:44:46.675"	"34.62413228923085029"	"29.14016036781139718"	"1116422144"	"1249398784"	"1525"	"1790840832"	"16491757568"
"08/10/2022 11:44:47.649"	"34.653800431325521458"	"25.656232550554836536"	"1116782592"	"1252716544"	"1525"	"1791176704"	"16500051968"
"08/10/2022 11:44:48.666"	"34.630934715883562092"	"19.97713190050704668"	"1117564928"	"1250541568"	"1525"	"1791971328"	"16491757568"
"08/10/2022 11:44:49.665"	"34.632366810606882268"	"34.397674947325270978"	"1126666240"	"1259642880"	"1525"	"1792249856"	"16491757568"
"08/10/2022 11:44:50.670"	"34.610252951879580507"	"31.115354526358089515"	"1118920704"	"1251897344"	"1525"	"1784258560"	"16491757568"
"08/10/2022 11:44:51.674"	"34.609930714268685392"	"38.875129650112391744"	"1119592448"	"1252569088"	"1525"	"1784983552"	"16491757568"
"08/10/2022 11:44:52.666"	"34.609799444351764919"	"28.369679978914142282"	"1120382976"	"1253359616"	"1525"	"1785798656"	"16491757568"
"08/10/2022 11:44:53.670"	"34.614167323944663224"	"24.904359787109562774"	"1121218560"	"1254195200"	"1525"	"1786630144"	"16491757568"
"08/10/2022 11:44:54.661"	"34.61556360931498233"	"28.37003196609112976"	"1121492992"	"1254473728"	"1525"	"1786912768"	"16491757568"
"08/10/2022 11:44:55.651"	"34.637605872619339209"	"23.664984395498610326"	"1122291712"	"1260154880"	"1525"	"1787752448"	"16500051968"
"08/10/2022 11:44:56.672"	"34.612950038773227845"	"26.034739384050165967"	"1122586624"	"1255567360"	"1523"	"1787977728"	"16490708992"
"08/10/2022 11:44:57.674"	"34.612794903715325745"	"28.059593088510681014"	"1123172352"	"1256153088"	"1523"	"1788592128"	"16490708992"
"08/10/2022 11:44:58.666"	"34.615969363277770299"	"37.807499737615948732"	"1124003840"	"1256984576"	"1523"	"1789419520"	"16490708992"
"08/10/2022 11:44:59.663"	"34.61583809336084272"	"34.466436008085850062"	"1124339712"	"1257320448"	"1523"	"1789763584"	"16507289600"
"08/10/2022 11:45:00.663"	"34.614775966530380913"	"31.254494396294184355"	"1124888576"	"1257869312"	"1523"	"1790332928"	"16507289600"
"08/10/2022 11:45:01.654"	"34.642415315528026554"	"28.384513933995737744"	"1125232640"	"1258213376"	"1523"	"1790697472"	"16507289600"
"08/10/2022 11:45:02.675"	"34.617914640022888761"	"29.082377161916568298"	"1126195200"	"1259175936"	"1523"	"1791688704"	"16507289600"
"08/10/2022 11:45:03.652"	"34.644408299272043905"	"41.585879165408002223"	"1126596608"	"1265233920"	"1523"	"1792274432"	"16515584000"
"08/10/2022 11:45:04.667"	"34.622067686780837903"	"26.161924312087897704"	"1127129088"	"1260109824"	"1523"	"1792811008"	"16507289600"
"08/10/2022 11:45:05.670"	"34.62433517785378001"	"26.487281418228512564"	"1127964672"	"1260945408"	"1523"	"1793630208"	"16507289600"
"08/10/2022 11:45:06.671"	"34.624287424288759496"	"39.01039381697866304"	"1128771584"	"1261752320"	"1523"	"1794461696"	"16507289600"
"08/10/2022 11:45:07.673"	"34.627581232839169445"	"28.08672621818248416"	"1129066496"	"1262047232"	"1523"	"1794732032"	"16507289600"
"08/10/2022 11:45:08.666"	"34.62754544676923274"	"26.740506201683366783"	"1129598976"	"1262579712"	"1523"	"1795284992"	"16507289600"
"08/10/2022 11:45:09.669"	"34.629979993829032026"	"32.703499237042940706"	"1130156032"	"1263136768"	"1523"	"1795846144"	"16507289600"
"08/10/2022 11:45:10.666"	"34.631650763245218627"	"32.915984563870352986"	"1130426368"	"1263407104"	"1523"	"1796124672"	"16507289600"
"08/10/2022 11:45:11.665"	"34.656294652879303442"	"43.778850262322869469"	"1139433472"	"1272414208"	"1523"	"1805369344"	"16507289600"
"08/10/2022 11:45:12.660"	"34.658227985412395356"	"34.552204435668770088"	"1140330496"	"1273311232"	"1523"	"1806315520"	"16508338176"
"08/10/2022 11:45:13.654"	"34.684447183898754474"	"33.015578825354758408"	"1132040192"	"1265020928"	"1523"	"1806876672"	"16508338176"
"08/10/2022 11:45:14.660"	"34.660698341825209923"	"21.747944160624797405"	"1132306432"	"1265287168"	"1523"	"1807151104"	"16508338176"
