Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
896,3957,310,94,36,9999,0,1218,0,4163,5070,2,2,2419,441,2000,1,1,72,72,45,0,73,0,6,0,1440,1584,1635,720,0,5,85,61,75,68,4,5,0,14,19,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,3957,310,94,36,9999,0,1270,0,4186,5316,2,2,2419,441,2000,1,1,73,72,47,0,73,0,12,0,1440,1584,1635,1292,0,13,31,36,52,50,5,9,13,10,22,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,3957,310,94,36,9999,0,1190,0,4186,4981,2,2,2419,441,2000,1,1,73,72,47,0,73,0,10,0,1440,1584,1638,1293,0,13,63,42,55,59,5,13,5,14,22,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,3957,310,94,36,9999,0,1065,0,4186,4458,2,2,1171,441,1555,1,1,73,72,47,0,67,6,26,0,1440,1584,993,1298,0,13,38,42,43,50,0,13,13,5,18,0,0,10459,395,0,264,40,305,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,3957,310,94,36,9999,0,1069,0,4186,4474,2,2,1171,441,1353,1,1,67,72,47,0,73,0,8,0,1440,1584,994,1298,0,47,31,42,63,44,30,47,13,28,12,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,3957,310,94,36,9999,0,1115,0,4186,4667,2,2,1171,441,1804,1,1,64,72,47,0,58,15,6,0,1440,1584,927,1290,0,18,25,50,69,42,14,18,10,10,17,0,0,10459,395,0,264,40,305,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,3957,310,94,36,9999,0,1133,0,4186,4742,2,2,1171,441,1804,1,1,73,72,47,0,61,11,10,0,1440,1584,1379,1311,0,34,57,33,60,42,23,30,34,10,18,0,0,10459,395,0,264,40,305,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7897,3957,310,94,36,9999,0,1247,0,4186,5219,2,2,1382,441,2000,1,1,60,72,46,0,69,4,7,0,1440,1584,1462,1308,0,19,44,41,52,50,5,19,19,5,21,0,0,10459,395,0,264,40,305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8897,3957,310,94,36,9999,0,1233,0,4186,5161,3,2,1382,441,1555,1,1,73,72,47,0,56,17,8,0,1440,1584,1736,1308,0,36,63,68,69,72,17,36,35,5,24,0,0,10459,395,0,264,40,305,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9897,3957,310,94,36,9999,0,1155,0,4186,4834,3,2,1382,441,1555,1,1,58,72,46,0,72,0,5,0,1440,1584,1910,1319,0,28,23,56,68,38,28,25,26,19,24,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,3957,310,94,36,9999,0,1419,0,4186,5939,2,2,1382,441,2000,1,1,73,72,47,0,73,0,5,0,1440,1584,1914,1312,0,31,55,63,75,91,21,31,19,10,25,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11897,3957,310,94,36,9999,0,1354,0,4174,5651,4,2,1478,441,2000,1,1,70,72,46,0,68,2,7,0,1440,1584,1996,1325,0,94,52,68,73,80,64,94,72,39,23,0,0,10459,395,0,264,40,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12897,3957,310,94,36,9999,0,1291,0,4174,5388,4,2,1478,441,2000,1,1,72,72,44,0,68,2,4,0,1440,1584,1997,1325,0,57,36,57,57,35,52,57,10,19,10,0,0,10459,395,0,264,40,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13897,3957,310,94,36,9999,0,1500,0,4174,6607,4,2,1478,441,1804,1,1,8,72,32,0,7,63,2,0,1440,1584,7721,1494,0,45,47,44,63,57,45,26,10,13,48,0,0,10459,395,0,264,40,305,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14897,3957,310,94,36,9999,0,1500,0,4174,6394,4,2,1478,441,2000,1,1,46,72,44,0,62,9,3,0,1440,1584,8172,1509,0,38,43,39,35,50,38,13,25,14,71,0,0,10459,395,0,264,40,305,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15898,3957,310,94,36,9999,0,1466,0,4174,6119,4,2,1382,441,1555,1,1,73,72,47,0,73,0,9,0,1440,1584,7391,1440,0,25,52,31,50,44,10,22,25,13,65,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16897,3957,310,94,36,9999,0,1500,0,4174,6365,3,2,1382,441,1555,1,1,73,72,47,0,73,0,12,0,1440,1584,7366,1439,0,23,42,44,47,47,19,15,23,5,64,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17898,3957,310,94,36,9999,0,1500,0,4174,6294,3,2,1171,441,1804,1,1,73,72,47,0,73,0,31,0,1440,1584,7476,1461,0,25,73,80,80,84,15,25,25,22,66,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18901,3957,310,94,36,9999,0,1496,0,4174,6244,2,2,1171,441,1804,1,1,72,72,47,0,73,0,15,0,1440,1584,7304,1459,0,33,42,57,75,57,31,14,33,10,65,0,0,10459,395,0,264,40,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,3092,1218,94,36,9999,0,1500,0,4174,6290,2,2,1171,441,1804,1,1,73,72,47,0,72,0,5,0,1440,1584,7363,1449,0,31,54,45,66,44,19,31,25,10,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20899,3092,1218,94,36,9999,0,1500,0,4174,6419,2,2,1171,441,1804,1,1,72,72,47,0,73,0,5,0,1440,1584,7423,1449,0,30,33,57,72,50,30,15,25,14,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21898,3092,1218,94,36,9999,0,1493,0,4161,6212,2,2,1171,441,1804,1,1,73,72,47,0,73,0,5,0,1440,1584,7372,1453,0,29,43,42,55,57,19,29,25,9,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22898,3092,1218,94,36,9999,0,1497,0,4161,6229,2,2,1171,441,1804,1,1,73,72,47,0,73,0,11,0,1440,1584,7435,1455,0,33,31,58,73,52,25,10,33,15,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23898,3092,1218,94,36,9999,0,1500,0,4161,6399,2,2,1171,441,1804,1,1,73,72,47,0,73,0,9,0,1440,1584,7235,1445,0,36,39,42,63,36,36,5,30,5,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24902,3092,1218,94,36,9999,0,1500,0,4161,6428,2,2,1171,441,1804,1,1,73,72,47,0,73,0,61,0,1440,1584,7180,1439,0,28,26,37,69,41,21,14,28,13,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25898,3092,1218,94,36,9999,0,1461,0,4161,6079,2,2,1171,441,1804,1,1,73,72,47,0,73,0,19,0,1440,1584,7205,1443,0,30,52,54,44,31,21,10,30,10,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26899,3092,1218,94,36,9999,0,1500,0,4161,6358,2,2,1171,441,1804,1,1,73,72,47,0,73,0,27,0,1440,1584,7202,1446,0,30,57,40,52,41,28,11,30,14,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27900,3092,1218,94,36,9999,0,1500,0,4158,6291,2,2,1171,441,1804,1,1,73,72,47,0,72,0,12,0,1440,1584,7168,1446,0,36,57,55,50,42,28,36,21,19,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28901,3092,1218,94,36,9999,0,1496,0,4158,6220,2,2,1171,441,1804,1,1,73,72,47,0,72,0,12,0,1440,1584,7277,1442,0,31,18,45,55,57,23,19,31,14,64,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29898,3092,1218,94,36,9999,0,1500,0,4158,6494,2,2,1171,441,1804,1,1,73,72,47,0,72,0,11,0,1440,1584,7377,1448,0,35,68,31,47,47,17,23,35,21,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30898,3092,1218,94,36,9999,0,1500,0,4158,6482,2,2,1171,441,1804,1,1,73,72,47,0,72,0,26,0,1440,1584,7291,1460,0,30,47,42,71,71,19,30,19,13,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31898,3092,1218,94,36,9999,0,1348,0,4170,5621,2,2,1171,441,1804,1,1,73,72,47,0,73,0,7,0,1440,1584,7306,1435,0,33,35,33,25,21,33,21,10,0,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32899,3092,1218,94,36,9999,0,1260,0,4170,5254,2,2,1171,441,1804,1,1,73,72,47,0,73,0,7,0,1440,1584,7350,1434,0,28,42,39,40,47,19,28,16,10,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33898,3092,1218,94,36,9999,0,1357,0,4170,5658,2,2,1171,441,1804,1,1,73,72,47,0,73,0,8,0,1440,1584,7333,1437,0,28,26,50,39,47,22,28,16,17,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34899,3092,1218,94,36,9999,0,1292,0,4170,5387,2,2,1171,441,1804,1,1,72,72,47,0,73,0,4,0,1440,1584,7383,1435,0,25,38,33,23,23,21,25,21,9,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35899,3092,1218,94,36,9999,0,1339,0,4170,5583,2,2,1171,441,1804,1,1,73,72,47,0,73,0,6,0,1440,1584,7346,1437,0,30,21,39,17,36,5,30,26,5,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36899,3092,1218,94,36,9999,0,1313,0,4171,5476,2,2,1171,441,1804,1,1,73,72,47,0,73,0,4,0,1440,1584,7368,1435,0,36,27,17,28,38,14,36,19,5,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37899,3092,1218,94,36,9999,0,1323,0,4171,5518,2,2,1171,441,1804,1,1,73,72,47,0,73,0,4,0,1440,1584,7373,1435,0,28,44,33,15,28,14,28,21,9,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38899,3092,1218,94,36,9999,0,1458,0,4171,6081,2,2,1171,441,1804,1,1,73,72,47,0,73,0,34,0,1440,1584,7291,1439,0,37,31,40,30,5,18,27,37,13,65,0,0,11802,1316,1,1165,40,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40082,3100,1208,94,36,9999,0,1435,0,4171,5985,2,2,1171,441,1804,1,1,73,72,47,0,73,0,29,0,1440,1584,7314,1446,0,25,35,30,27,35,10,25,21,5,65,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40899,3100,1208,94,36,9999,0,1401,0,4171,5843,2,2,1171,441,1804,1,1,73,72,47,0,73,0,16,0,1440,1584,7333,1440,0,26,33,38,52,38,18,19,26,13,65,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41899,3100,1208,94,36,9999,0,1386,0,4166,5774,2,2,1171,441,1804,1,1,73,72,47,0,73,0,6,0,1440,1584,7372,1437,0,30,47,26,34,33,5,30,11,9,65,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42899,3100,1208,94,36,9999,0,1306,0,4166,5440,2,2,1171,441,1804,1,1,72,72,47,0,72,0,5,0,1440,1584,7430,1441,0,28,50,38,44,33,14,28,19,5,66,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43899,3100,1208,94,36,9999,0,1301,0,4166,5419,2,2,1171,441,1804,1,1,73,72,47,0,72,0,23,0,1440,1584,7232,1440,0,30,31,31,40,31,18,30,30,9,64,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44899,3100,1208,94,36,9999,0,1266,0,4166,5274,2,2,1171,441,1804,1,1,73,72,47,0,73,0,86,0,1440,1584,7346,1433,0,34,30,25,35,34,0,19,34,9,65,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45899,3100,1208,94,36,9999,0,1251,0,4166,5211,2,2,1171,441,1804,1,1,73,72,47,0,73,0,11,0,1440,1584,7289,1438,0,34,28,42,25,25,14,34,19,5,65,0,0,11802,1304,2,1166,30,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
